pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 8
number of threads: 8
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 794428
number of failed transactions: 0 (0.000%)
latency average = 0.100 ms
initial connection time = 21.917 ms
tps = 79605.362110 (without initial connection time)
===LOGS===
0 6 163 0 1788863469 908880
0 33 107 0 1788863469 913379
0 38 175 0 1788863469 914080
0 88 212 0 1788863469 922675
0 91 247 0 1788863469 923306
0 112 146 0 1788863469 927218
0 128 186 0 1788863469 930263
0 137 162 0 1788863469 931806
0 148 188 0 1788863469 933770
0 149 216 0 1788863469 933991
0 154 150 0 1788863469 934893
0 160 154 0 1788863469 935953
0 189 171 0 1788863469 941196
0 245 238 0 1788863469 948603
0 285 137 0 1788863469 952737
0 290 83 0 1788863469 953200
0 322 86 0 1788863469 955777
0 341 67 0 1788863469 957308
0 343 67 0 1788863469 957447
0 372 73 0 1788863469 960886
0 402 77 0 1788863469 963170
0 450 71 0 1788863469 967187
0 453 69 0 1788863469 967400
0 488 70 0 1788863469 969956
0 489 72 0 1788863469 970032
0 512 79 0 1788863469 971742
0 553 80 0 1788863469 975287
0 576 68 0 1788863469 977166
0 588 74 0 1788863469 978013
0 593 71 0 1788863469 978375
0 599 70 0 1788863469 978846
0 633 65 0 1788863469 981417
0 644 70 0 1788863469 982164
0 649 72 0 1788863469 982524
0 650 72 0 1788863469 982598
0 653 76 0 1788863469 982825
0 659 101 0 1788863469 983298
0 683 81 0 1788863469 984928
0 726 96 0 1788863469 988267
0 776 74 0 1788863469 991901
0 804 72 0 1788863469 993924
0 805 66 0 1788863469 993995
0 824 71 0 1788863469 995325
0 830 71 0 1788863469 995767
0 840 81 0 1788863469 996758
0 857 77 0 1788863469 999011
0 858 108 0 1788863469 999123
0 866 78 0 1788863469 999747
0 884 67 0 1788863470 1003
0 889 70 0 1788863470 1344
0 907 74 0 1788863470 2773
0 913 67 0 1788863470 3213
0 934 84 0 1788863470 4688
0 955 65 0 1788863470 6193
0 975 80 0 1788863470 7756
0 984 75 0 1788863470 8490
0 1063 71 0 1788863470 14807
0 1072 80 0 1788863470 15490
0 1106 77 0 1788863470 18005
0 1125 76 0 1788863470 19563
0 1152 73 0 1788863470 21497
0 1172 69 0 1788863470 22928
0 1175 66 0 1788863470 23135
0 1178 68 0 1788863470 23339
0 1190 72 0 1788863470 24187
0 1215 65 0 1788863470 25937
0 1234 67 0 1788863470 27225
0 1239 69 0 1788863470 27569
0 1304 74 0 1788863470 32374
0 1317 72 0 1788863470 33346
0 1351 70 0 1788863470 35899
0 1358 66 0 1788863470 36377
0 1359 67 0 1788863470 36447
0 1364 68 0 1788863470 36790
0 1377 70 0 1788863470 37707
0 1411 82 0 1788863470 40118
0 1416 80 0 1788863470 40527
0 1420 79 0 1788863470 40864
0 1426 81 0 1788863470 41377
0 1436 65 0 1788863470 42153
0 1439 64 0 1788863470 42350
0 1451 72 0 1788863470 43160
0 1467 74 0 1788863470 44363
0 1474 74 0 1788863470 44895
0 1486 67 0 1788863470 45746
0 1492 70 0 1788863470 46167
0 1503 76 0 1788863470 46962
0 1555 74 0 1788863470 50972
0 1556 75 0 1788863470 51051
0 1609 72 0 1788863470 55896
0 1703 70 0 1788863470 63100
0 1722 87 0 1788863470 64748
0 1754 68 0 1788863470 67204
0 1764 68 0 1788863470 67896
0 1778 0 0 1788863470 68902
0 1844 75 0 1788863470 73712
0 1863 73 0 1788863470 75169
0 1899 75 0 1788863470 80728
0 1928 68 0 1788863470 82749
0 1944 71 0 1788863470 83884
0 1955 79 0 1788863470 84690
0 2014 116 0 1788863470 89104
0 2025 68 0 1788863470 89969
0 2030 69 0 1788863470 90317
0 2036 98 0 1788863470 90762
0 2051 69 0 1788863470 92053
0 2115 75 0 1788863470 96615
0 2140 73 0 1788863470 98350
0 2149 72 0 1788863470 98999
0 2193 69 0 1788863470 101984
0 2244 81 0 1788863470 105828
0 2256 90 0 1788863470 107433
0 2270 66 0 1788863470 108431
0 2287 72 0 1788863470 109692
0 2288 73 0 1788863470 109769
0 2292 72 0 1788863470 110061
0 2298 65 0 1788863470 110467
0 2318 65 0 1788863470 111816
0 2349 65 0 1788863470 113907
0 2377 63 0 1788863470 115719
0 2383 65 0 1788863470 116108
