MemTotal:       63903732 kB
MemFree:         3448200 kB
MemAvailable:   44743788 kB
Buffers:          806396 kB
Cached:         40976368 kB
SwapCached:      2142916 kB
Active:         28700628 kB
Inactive:       27272948 kB
Active(anon):   12900716 kB
Inactive(anon):  3755440 kB
Active(file):   15799912 kB
Inactive(file): 23517508 kB
Unevictable:      352420 kB
Mlocked:             112 kB
SwapTotal:      33554428 kB
SwapFree:       29598888 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              2240 kB
Writeback:             0 kB
AnonPages:      14475408 kB
Mapped:          2823120 kB
Shmem:           2466076 kB
KReclaimable:    2697864 kB
Slab:            3528572 kB
SReclaimable:    2697864 kB
SUnreclaim:       830708 kB
KernelStack:       59516 kB
PageTables:       218716 kB
SecPageTables:      9332 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    65506292 kB
Committed_AS:   77624712 kB
VmallocTotal:   34359738367 kB
VmallocUsed:      162404 kB
VmallocChunk:          0 kB
Percpu:            28064 kB
HardwareCorrupted:     0 kB
AnonHugePages:      2048 kB
ShmemHugePages:  1085440 kB
ShmemPmdMapped:        0 kB
FileHugePages:  10323968 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
Unaccepted:            0 kB
Balloon:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      401164 kB
DirectMap2M:    12597248 kB
DirectMap1G:    54525952 kB
