pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 64
number of threads: 8
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 681233
number of failed transactions: 0 (0.000%)
latency average = 0.926 ms
initial connection time = 165.028 ms
tps = 69122.717727 (without initial connection time)
===LOGS===
2 4 139 0 1788867547 170252
3 5 115 0 1788867547 171747
6 5 631 0 1788867547 171883
0 3 181 0 1788867547 173560
3 18 81 0 1788867547 174837
0 4 1375 0 1788867547 174944
0 7 168 0 1788867547 176819
0 9 127 0 1788867547 177076
2 46 209 0 1788867547 178511
3 27 155 0 1788867547 178892
3 29 295 0 1788867547 179314
2 54 190 0 1788867547 179917
7 8 915 0 1788867547 182405
6 20 936 0 1788867547 182719
0 42 986 0 1788867547 183397
2 66 258 0 1788867547 184324
2 68 313 0 1788867547 184988
5 26 624 0 1788867547 185635
5 27 584 0 1788867547 186224
6 28 537 0 1788867547 186565
0 49 180 0 1788867547 187098
5 31 401 0 1788867547 188201
2 76 603 0 1788867547 190050
5 36 480 0 1788867547 190146
3 47 704 0 1788867547 190868
7 28 699 0 1788867547 192601
6 47 760 0 1788867547 197032
7 37 671 0 1788867547 197884
1 66 829 0 1788867547 198222
4 54 421 0 1788867547 200263
4 70 184 0 1788867547 204108
4 82 184 0 1788867547 206832
7 72 257 0 1788867547 207003
4 83 299 0 1788867547 207135
6 56 1042 0 1788867547 207268
7 75 248 0 1788867547 207692
6 57 952 0 1788867547 208224
1 74 1219 0 1788867547 209033
0 90 509 0 1788867547 209579
2 95 889 0 1788867547 209680
4 102 229 0 1788867547 210834
4 105 196 0 1788867547 211570
4 107 147 0 1788867547 211940
7 97 153 0 1788867547 212019
0 98 826 0 1788867547 215236
4 129 73 0 1788867547 216836
6 68 870 0 1788867547 217808
0 108 354 0 1788867547 220669
4 148 226 0 1788867547 221070
6 73 733 0 1788867547 221429
3 86 965 0 1788867547 223646
4 166 245 0 1788867547 225179
6 79 704 0 1788867547 226261
