pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 32
number of threads: 8
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 704168
number of failed transactions: 0 (0.000%)
latency average = 0.451 ms
initial connection time = 73.819 ms
tps = 70911.057160 (without initial connection time)
===LOGS===
0 19 151 0 1788868111 960861
3 2 138 0 1788868111 960886
3 3 148 0 1788868111 961056
0 24 84 0 1788868111 961951
2 6 278 0 1788868111 962335
2 10 594 0 1788868111 963984
1 17 438 0 1788868111 969144
0 71 0 0 1788868111 969373
3 20 396 0 1788868111 969897
0 77 95 0 1788868111 970072
0 92 0 0 1788868111 971665
0 93 125 0 1788868111 971794
1 31 104 0 1788868111 971801
2 29 253 0 1788868111 972156
0 99 0 0 1788868111 972509
0 101 0 0 1788868111 972738
1 37 283 0 1788868111 973270
1 38 300 0 1788868111 973577
3 36 101 0 1788868111 973849
1 41 99 0 1788868111 973978
0 117 125 0 1788868111 975059
0 118 219 0 1788868111 975291
3 50 277 0 1788868111 976844
1 61 87 0 1788868111 977544
1 70 124 0 1788868111 979148
1 79 384 0 1788868111 981589
3 85 103 0 1788868111 981713
0 166 95 0 1788868111 981789
2 74 407 0 1788868111 981795
0 172 139 0 1788868111 982411
2 85 128 0 1788868111 983508
3 100 101 0 1788868111 984430
1 92 486 0 1788868111 986146
0 211 117 0 1788868111 987146
0 219 80 0 1788868111 988155
2 113 179 0 1788868111 988998
2 115 212 0 1788868111 989549
3 133 104 0 1788868111 989556
0 235 97 0 1788868111 990200
1 100 583 0 1788868111 990579
3 143 90 0 1788868111 991157
2 123 218 0 1788868111 991263
3 147 100 0 1788868111 991776
3 148 143 0 1788868111 991924
2 130 307 0 1788868111 992768
1 106 374 0 1788868111 993191
0 283 156 0 1788868111 996157
3 189 77 0 1788868111 997551
2 154 167 0 1788868111 997625
0 296 129 0 1788868111 997684
2 163 137 0 1788868111 999432
2 164 343 0 1788868111 999779
3 212 230 0 1788868112 672
3 221 94 0 1788868112 1868
2 176 112 0 1788868112 1906
0 341 113 0 1788868112 2396
0 342 93 0 1788868112 2493
2 181 103 0 1788868112 2708
3 239 121 0 1788868112 3958
3 244 83 0 1788868112 4556
3 247 86 0 1788868112 5101
3 276 159 0 1788868112 9021
3 279 231 0 1788868112 9719
0 438 94 0 1788868112 12150
3 291 121 0 1788868112 12369
3 293 168 0 1788868112 12779
0 447 102 0 1788868112 13039
0 455 87 0 1788868112 13739
3 301 153 0 1788868112 14192
0 481 78 0 1788868112 16200
3 312 1141 0 1788868112 17160
3 321 505 0 1788868112 20666
1 174 207 0 1788868112 22505
3 332 189 0 1788868112 23315
