pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 4
number of threads: 4
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 518377
number of failed transactions: 0 (0.000%)
latency average = 0.077 ms
initial connection time = 12.731 ms
tps = 51889.402601 (without initial connection time)
===LOGS===
0 11 99 0 1788868063 266380
0 29 83 0 1788868063 268083
0 66 66 0 1788868063 271207
0 100 71 0 1788868063 273940
0 124 45 0 1788868063 275464
0 138 59 0 1788868063 276218
0 160 53 0 1788868063 277421
0 178 52 0 1788868063 280082
0 216 45 0 1788868063 281919
0 220 46 0 1788868063 282115
0 254 81 0 1788868063 284338
0 266 68 0 1788868063 285239
0 273 80 0 1788868063 285728
0 285 65 0 1788868063 286571
0 318 81 0 1788868063 288510
0 321 81 0 1788868063 288774
0 351 66 0 1788868063 290597
0 382 60 0 1788868063 292940
0 405 74 0 1788868063 294453
0 414 74 0 1788868063 295316
0 435 73 0 1788868063 297004
0 443 70 0 1788868063 297615
0 468 66 0 1788868063 299273
0 508 64 0 1788868063 302001
0 537 0 0 1788868063 303682
0 621 59 0 1788868063 309313
0 631 68 0 1788868063 310003
0 679 53 0 1788868063 312889
0 702 52 0 1788868063 314142
0 729 57 0 1788868063 315528
0 791 52 0 1788868063 319060
0 798 65 0 1788868063 319489
0 802 54 0 1788868063 319728
0 808 49 0 1788868063 320084
0 814 40 0 1788868063 320343
0 829 42 0 1788868063 321027
0 836 42 0 1788868063 321358
0 905 89 0 1788868063 326708
0 906 89 0 1788868063 326802
0 931 73 0 1788868063 329277
0 936 90 0 1788868063 329679
0 947 61 0 1788868063 330443
0 970 64 0 1788868063 331893
0 982 58 0 1788868063 332641
0 987 52 0 1788868063 332909
0 1026 59 0 1788868063 335716
0 1045 50 0 1788868063 336701
0 1052 59 0 1788868063 337139
0 1063 61 0 1788868063 337839
0 1076 55 0 1788868063 338886
0 1118 56 0 1788868063 341450
0 1174 75 0 1788868063 344656
0 1263 44 0 1788868063 349552
0 1280 50 0 1788868063 350405
0 1321 46 0 1788868063 352874
0 1327 60 0 1788868063 353168
0 1328 54 0 1788868063 353225
0 1340 50 0 1788868063 353801
0 1341 55 0 1788868063 353859
0 1347 68 0 1788868063 354226
0 1360 59 0 1788868063 355049
0 1367 50 0 1788868063 355470
0 1374 61 0 1788868063 355895
0 1375 61 0 1788868063 355958
0 1377 59 0 1788868063 356080
0 1385 43 0 1788868063 356497
0 1419 72 0 1788868063 358564
0 1421 80 0 1788868063 358747
0 1436 59 0 1788868063 359824
0 1439 71 0 1788868063 360063
0 1510 52 0 1788868063 365266
0 1551 51 0 1788868063 367541
0 1565 54 0 1788868063 368313
0 1571 71 0 1788868063 368655
0 1589 64 0 1788868063 369852
0 1604 55 0 1788868063 370736
0 1612 43 0 1788868063 371138
0 1619 50 0 1788868063 371530
0 1621 111 0 1788868063 371696
0 1688 46 0 1788868063 375587
0 1692 44 0 1788868063 375792
0 1700 43 0 1788868063 376143
0 1702 59 0 1788868063 376247
0 1707 64 0 1788868063 376575
0 1736 49 0 1788868063 378226
0 1738 48 0 1788868063 378324
0 1739 52 0 1788868063 378377
0 1766 44 0 1788868063 379742
0 1818 42 0 1788868063 382510
0 1882 74 0 1788868063 386333
0 1903 79 0 1788868063 387959
0 1921 49 0 1788868063 388940
0 1966 60 0 1788868063 391575
0 1978 122 0 1788868063 392560
0 1981 51 0 1788868063 392845
0 1988 54 0 1788868063 393201
0 1990 52 0 1788868063 393313
0 1996 54 0 1788868063 393641
0 2017 81 0 1788868063 395063
0 2022 119 0 1788868063 395470
0 2025 73 0 1788868063 395807
0 2028 78 0 1788868063 396073
0 2034 83 0 1788868063 396541
0 2062 66 0 1788868063 398520
0 2101 70 0 1788868063 401019
0 2103 71 0 1788868063 401167
0 2109 98 0 1788868063 401590
0 2194 58 0 1788868063 407504
0 2225 73 0 1788868063 409556
0 2229 75 0 1788868063 409852
0 2238 91 0 1788868063 410505
0 2269 49 0 1788868063 412415
0 2278 50 0 1788868063 412923
0 2288 50 0 1788868063 413491
0 2311 69 0 1788868063 414846
0 2319 63 0 1788868063 415385
0 2347 106 0 1788868063 417235
0 2351 62 0 1788868063 417481
0 2371 82 0 1788868063 419217
0 2375 63 0 1788868063 419501
0 2392 92 0 1788868063 420660
0 2393 77 0 1788868063 420741
0 2451 62 0 1788868063 424207
0 2452 53 0 1788868063 424263
0 2463 81 0 1788868063 425112
0 2481 59 0 1788868063 426379
0 2489 60 0 1788868063 427003
0 2553 53 0 1788868063 432329
0 2572 53 0 1788868063 433400
0 2576 74 0 1788868063 433638
0 2592 56 0 1788868063 434555
0 2613 55 0 1788868063 435887
0 2625 47 0 1788868063 436602
0 2668 66 0 1788868063 438904
0 2705 70 0 1788868063 441789
0 2725 66 0 1788868063 443230
0 2756 64 0 1788868063 445539
0 2762 73 0 1788868063 445937
0 2766 60 0 1788868063 446184
0 2767 67 0 1788868063 446283
0 2774 60 0 1788868063 446776
0 2798 77 0 1788868063 448543
0 2816 59 0 1788868063 449862
0 2856 71 0 1788868063 452960
0 2900 69 0 1788868063 456145
0 2916 70 0 1788868063 457375
0 2917 74 0 1788868063 457454
0 2921 66 0 1788868063 457755
0 2938 70 0 1788868063 459047
0 2959 90 0 1788868063 460644
0 2980 77 0 1788868063 462439
0 3058 0 0 1788868063 469023
0 3112 69 0 1788868063 473701
0 3197 63 0 1788868063 480397
0 3253 71 0 1788868063 484292
0 3285 70 0 1788868063 486361
0 3323 56 0 1788868063 489043
0 3331 81 0 1788868063 489569
0 3336 67 0 1788868063 489927
0 3343 46 0 1788868063 490311
0 3388 58 0 1788868063 493236
0 3415 73 0 1788868063 495270
0 3455 82 0 1788868063 498333
0 3519 97 0 1788868063 503554
0 3539 59 0 1788868063 505311
0 3578 66 0 1788868063 508581
0 3583 55 0 1788868063 508915
0 3628 52 0 1788868063 511785
0 3676 60 0 1788868063 514753
0 3741 48 0 1788868063 518537
0 3764 55 0 1788868063 519909
0 3782 49 0 1788868063 521018
0 3794 84 0 1788868063 521850
0 3813 50 0 1788868063 523006
0 3819 57 0 1788868063 523331
0 3823 51 0 1788868063 523565
0 3865 49 0 1788868063 526173
0 3867 49 0 1788868063 526272
0 3878 52 0 1788868063 526878
0 3892 74 0 1788868063 527853
0 3906 56 0 1788868063 528677
0 3926 67 0 1788868063 530106
0 3928 59 0 1788868063 530241
0 3955 50 0 1788868063 532004
0 3977 58 0 1788868063 533283
0 3996 54 0 1788868063 534388
0 4026 54 0 1788868063 536353
0 4088 56 0 1788868063 540268
0 4102 55 0 1788868063 541046
0 4141 55 0 1788868063 543538
0 4152 52 0 1788868063 544178
0 4174 0 0 1788868063 545637
0 4181 67 0 1788868063 546087
0 4191 57 0 1788868063 546842
0 4200 80 0 1788868063 547386
0 4234 109 0 1788868063 550502
0 4240 73 0 1788868063 550991
0 4256 71 0 1788868063 552184
0 4272 67 0 1788868063 553338
0 4316 52 0 1788868063 556296
0 4320 61 0 1788868063 556530
0 4350 66 0 1788868063 558429
0 4377 65 0 1788868063 560235
0 4380 45 0 1788868063 560401
0 4402 51 0 1788868063 562527
0 4420 64 0 1788868063 563832
0 4429 48 0 1788868063 564348
0 4433 65 0 1788868063 564580
0 4438 49 0 1788868063 564880
0 4441 57 0 1788868063 565048
0 4446 54 0 1788868063 565347
0 4494 57 0 1788868063 568271
0 4507 57 0 1788868063 569024
0 4547 117 0 1788868063 571710
0 4562 90 0 1788868063 572676
0 4577 55 0 1788868063 573457
0 4587 60 0 1788868063 574040
0 4629 55 0 1788868063 576428
0 4633 59 0 1788868063 576676
0 4652 54 0 1788868063 577808
0 4656 64 0 1788868063 578060
0 4682 59 0 1788868063 579469
0 4709 60 0 1788868063 581093
0 4718 62 0 1788868063 581585
0 4720 49 0 1788868063 581710
0 4721 62 0 1788868063 581775
0 4724 56 0 1788868063 581958
0 4730 58 0 1788868063 582307
0 4806 74 0 1788868063 586808
0 4826 65 0 1788868063 587905
0 4864 52 0 1788868063 590054
0 4869 51 0 1788868063 590320
0 4880 51 0 1788868063 590902
0 4885 59 0 1788868063 591210
0 4897 54 0 1788868063 591921
0 4961 52 0 1788868063 596081
0 4974 53 0 1788868063 596796
0 4975 57 0 1788868063 596855
0 5030 51 0 1788868063 599910
0 5042 53 0 1788868063 600576
0 5051 56 0 1788868063 601092
0 5055 59 0 1788868063 601341
0 5088 69 0 1788868063 603157
0 5106 52 0 1788868063 604382
0 5115 52 0 1788868063 604896
0 5116 51 0 1788868063 604949
0 5121 51 0 1788868063 605208
0 5128 50 0 1788868063 605569
0 5137 50 0 1788868063 606059
0 5149 57 0 1788868063 606763
0 5193 49 0 1788868063 609138
0 5223 67 0 1788868063 610930
0 5237 52 0 1788868063 611837
0 5244 53 0 1788868063 612205
0 5249 64 0 1788868063 612486
0 5283 48 0 1788868063 614385
0 5306 75 0 1788868063 615758
0 5381 64 0 1788868063 620128
0 5409 49 0 1788868063 621801
0 5417 56 0 1788868063 622298
0 5420 49 0 1788868063 622457
0 5436 59 0 1788868063 623384
0 5444 55 0 1788868063 623877
0 5459 59 0 1788868063 624743
0 5515 63 0 1788868063 628151
0 5529 53 0 1788868063 628930
0 5587 80 0 1788868063 633004
0 5607 52 0 1788868063 634381
0 5614 60 0 1788868063 634844
0 5639 121 0 1788868063 636699
0 5674 71 0 1788868063 639630
0 5698 131 0 1788868063 642152
0 5722 56 0 1788868063 645242
0 5728 55 0 1788868063 645591
0 5754 56 0 1788868063 647344
0 5765 63 0 1788868063 648086
0 5838 72 0 1788868063 653046
0 5845 141 0 1788868063 653725
0 5866 63 0 1788868063 655160
0 5913 81 0 1788868063 658326
0 5926 92 0 1788868063 659333
0 5937 92 0 1788868063 660295
0 5978 105 0 1788868063 664757
0 5992 89 0 1788868063 666400
0 6019 80 0 1788868063 669038
0 6030 151 0 1788868063 670155
0 6091 157 0 1788868063 674742
0 6101 92 0 1788868063 675631
0 6113 134 0 1788868063 677191
0 6116 70 0 1788868063 677498
0 6119 84 0 1788868063 677786
0 6120 92 0 1788868063 677882
0 6138 64 0 1788868063 679210
0 6171 104 0 1788868063 681696
0 6193 77 0 1788868063 683852
0 6197 89 0 1788868063 684201
0 6209 70 0 1788868063 685131
0 6221 55 0 1788868063 685935
0 6230 78 0 1788868063 686535
0 6286 60 0 1788868063 690102
0 6289 91 0 1788868063 690352
0 6291 79 0 1788868063 690585
0 6338 58 0 1788868063 693587
0 6416 78 0 1788868063 699326
0 6442 80 0 1788868063 701569
0 6453 107 0 1788868063 702632
0 6456 92 0 1788868063 702934
0 6523 83 0 1788868063 709195
0 6537 65 0 1788868063 710417
0 6560 65 0 1788868063 712210
0 6567 90 0 1788868063 712666
0 6580 62 0 1788868063 713429
0 6588 74 0 1788868063 714077
0 6589 68 0 1788868063 714147
0 6603 69 0 1788868063 715100
0 6639 56 0 1788868063 717393
0 6677 62 0 1788868063 719866
0 6682 70 0 1788868063 720189
0 6722 78 0 1788868063 723059
0 6745 56 0 1788868063 724518
0 6771 74 0 1788868063 726307
0 6780 66 0 1788868063 726940
0 6781 65 0 1788868063 727009
0 6810 115 0 1788868063 729224
0 6819 59 0 1788868063 729860
0 6846 73 0 1788868063 731959
0 6854 63 0 1788868063 732505
0 6889 85 0 1788868063 734868
0 6900 81 0 1788868063 735792
0 6922 65 0 1788868063 737420
0 6974 59 0 1788868063 740807
0 6985 80 0 1788868063 741581
0 7081 98 0 1788868063 748565
0 7096 71 0 1788868063 749803
0 7134 102 0 1788868063 753251
0 7138 86 0 1788868063 753701
0 7146 123 0 1788868063 754447
0 7161 93 0 1788868063 755806
0 7179 86 0 1788868063 757478
0 7239 68 0 1788868063 763991
0 7258 62 0 1788868063 765451
0 7262 68 0 1788868063 765775
0 7299 74 0 1788868063 768767
0 7324 84 0 1788868063 770750
0 7347 56 0 1788868063 772461
0 7349 72 0 1788868063 772591
0 7351 80 0 1788868063 772835
0 7397 70 0 1788868063 776147
0 7420 66 0 1788868063 777702
0 7464 65 0 1788868063 780720
0 7472 63 0 1788868063 781280
0 7477 93 0 1788868063 781672
0 7478 90 0 1788868063 781766
0 7482 83 0 1788868063 782083
0 7483 69 0 1788868063 782156
0 7487 63 0 1788868063 782446
0 7507 68 0 1788868063 783964
0 7509 82 0 1788868063 784113
0 7530 86 0 1788868063 785782
0 7533 73 0 1788868063 786004
0 7536 64 0 1788868063 786232
0 7557 56 0 1788868063 787707
0 7586 68 0 1788868063 790115
0 7649 0 0 1788868063 795580
0 7660 88 0 1788868063 796569
0 7673 77 0 1788868063 797591
0 7707 62 0 1788868063 800446
0 7728 100 0 1788868063 801843
0 7742 66 0 1788868063 802744
0 7802 61 0 1788868063 806942
0 7826 67 0 1788868063 808546
0 7827 81 0 1788868063 808630
0 7846 94 0 1788868063 809966
0 7877 64 0 1788868063 812222
0 7953 70 0 1788868063 817363
0 7974 61 0 1788868063 818977
0 7976 62 0 1788868063 819105
0 7980 60 0 1788868063 819356
0 7986 67 0 1788868063 819811
0 7989 64 0 1788868063 820012
0 8000 63 0 1788868063 820814
0 8020 65 0 1788868063 822358
0 8027 64 0 1788868063 822820
0 8045 72 0 1788868063 823966
0 8051 62 0 1788868063 824394
0 8057 65 0 1788868063 824836
0 8058 66 0 1788868063 824905
0 8099 68 0 1788868063 828381
0 8182 69 0 1788868063 836124
0 8223 59 0 1788868063 839094
0 8269 60 0 1788868063 842806
0 8285 69 0 1788868063 843948
0 8290 65 0 1788868063 844286
0 8296 104 0 1788868063 844700
0 8333 66 0 1788868063 846980
0 8356 57 0 1788868063 848413
0 8375 85 0 1788868063 849644
0 8393 82 0 1788868063 850913
0 8409 86 0 1788868063 852022
0 8515 78 0 1788868063 860404
0 8551 92 0 1788868063 863333
0 8559 78 0 1788868063 863987
0 8568 100 0 1788868063 864837
0 8578 88 0 1788868063 865747
0 8594 133 0 1788868063 867332
0 8626 77 0 1788868063 870573
0 8645 78 0 1788868063 872254
0 8668 76 0 1788868063 874518
0 8699 79 0 1788868063 877514
0 8710 91 0 1788868063 878355
0 8713 111 0 1788868063 878663
0 8717 109 0 1788868063 879040
0 8729 89 0 1788868063 880091
0 8734 83 0 1788868063 880504
0 8743 82 0 1788868063 881252
0 8756 70 0 1788868063 882221
0 8782 74 0 1788868063 884326
0 8784 69 0 1788868063 884480
0 8807 73 0 1788868063 886273
0 8823 84 0 1788868063 887599
0 8829 84 0 1788868063 888133
0 8846 76 0 1788868063 889554
0 8908 78 0 1788868063 894496
0 8922 71 0 1788868063 895456
0 8942 82 0 1788868063 896930
0 8968 84 0 1788868063 899180
0 8978 75 0 1788868063 899961
0 9008 75 0 1788868063 902302
0 9010 68 0 1788868063 902446
0 9028 73 0 1788868063 904939
0 9029 68 0 1788868063 905013
0 9124 76 0 1788868063 911579
0 9147 69 0 1788868063 913281
0 9148 98 0 1788868063 913385
0 9149 95 0 1788868063 913483
0 9189 73 0 1788868063 916334
0 9211 70 0 1788868063 917976
0 9223 74 0 1788868063 918921
0 9275 69 0 1788868063 922875
0 9277 72 0 1788868063 923024
0 9299 75 0 1788868063 924628
0 9304 68 0 1788868063 924959
0 9311 84 0 1788868063 925476
0 9318 75 0 1788868063 926141
0 9338 0 0 1788868063 927817
0 9387 60 0 1788868063 931441
0 9396 60 0 1788868063 931994
0 9402 63 0 1788868063 932429
0 9407 74 0 1788868063 932914
0 9413 80 0 1788868063 933455
0 9476 69 0 1788868063 937720
0 9492 63 0 1788868063 938833
0 9494 71 0 1788868063 938972
0 9508 60 0 1788868063 939876
0 9546 61 0 1788868063 942539
0 9556 74 0 1788868063 943433
0 9594 73 0 1788868063 946050
0 9596 68 0 1788868063 946190
0 9614 91 0 1788868063 947517
0 9625 70 0 1788868063 948266
0 9654 69 0 1788868063 950429
0 9656 61 0 1788868063 950561
