pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 1
number of threads: 1
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 277963
number of failed transactions: 0 (0.000%)
latency average = 0.036 ms
initial connection time = 8.671 ms
tps = 27820.191981 (without initial connection time)
===LOGS===
0 1 1153 0 1788864905 531267
0 12 39 0 1788864905 531659
0 14 31 0 1788864905 531724
0 97 34 0 1788864905 534789
0 115 39 0 1788864905 535459
0 128 31 0 1788864905 535902
0 161 26 0 1788864905 536866
0 273 26 0 1788864905 539791
0 286 26 0 1788864905 540124
0 326 25 0 1788864905 541151
0 337 25 0 1788864905 541432
0 367 25 0 1788864905 542208
0 371 30 0 1788864905 542331
0 382 36 0 1788864905 542733
0 390 33 0 1788864905 543020
0 400 34 0 1788864905 543425
0 417 65 0 1788864905 544906
0 437 49 0 1788864905 546521
0 448 44 0 1788864905 547048
0 466 32 0 1788864905 547713
0 489 30 0 1788864905 548442
0 505 27 0 1788864905 548888
0 513 27 0 1788864905 549107
0 536 30 0 1788864905 549782
0 585 27 0 1788864905 551147
0 599 26 0 1788864905 551527
0 617 27 0 1788864905 552086
0 646 25 0 1788864905 552873
0 656 25 0 1788864905 553124
0 662 25 0 1788864905 553275
0 673 25 0 1788864905 553551
0 690 27 0 1788864905 554040
0 696 28 0 1788864905 554217
0 698 30 0 1788864905 554276
0 714 39 0 1788864905 554932
0 760 25 0 1788864905 556679
0 794 24 0 1788864905 557502
0 797 23 0 1788864905 557573
0 800 26 0 1788864905 557656
0 801 24 0 1788864905 557681
0 831 26 0 1788864905 558404
0 856 25 0 1788864905 559063
0 875 37 0 1788864905 559593
0 890 35 0 1788864905 560120
0 912 36 0 1788864905 560960
0 928 31 0 1788864905 561482
0 929 32 0 1788864905 561515
0 993 24 0 1788864905 563205
0 1022 27 0 1788864905 563944
0 1033 25 0 1788864905 564225
0 1047 25 0 1788864905 564584
0 1054 24 0 1788864905 564782
0 1065 25 0 1788864905 565061
0 1066 25 0 1788864905 565087
0 1074 25 0 1788864905 565288
0 1076 24 0 1788864905 565338
0 1083 24 0 1788864905 565512
0 1132 26 0 1788864905 566976
0 1135 27 0 1788864905 567058
0 1167 30 0 1788864905 567998
0 1186 29 0 1788864905 568568
0 1197 27 0 1788864905 568908
0 1202 28 0 1788864905 569047
0 1208 27 0 1788864905 569215
0 1224 34 0 1788864905 569707
0 1226 41 0 1788864905 569784
0 1238 23 0 1788864905 570078
0 1256 25 0 1788864905 570509
0 1262 25 0 1788864905 570673
0 1266 23 0 1788864905 570769
0 1283 25 0 1788864905 571199
0 1319 28 0 1788864905 572156
0 1323 27 0 1788864905 572267
0 1339 28 0 1788864905 572736
0 1387 23 0 1788864905 574030
0 1407 23 0 1788864905 574494
0 1418 23 0 1788864905 574762
0 1452 23 0 1788864905 575597
0 1483 41 0 1788864905 576574
0 1499 40 0 1788864905 577233
0 1501 44 0 1788864905 577326
0 1510 37 0 1788864905 577759
0 1545 26 0 1788864905 578906
0 1569 27 0 1788864905 579546
0 1609 38 0 1788864905 580676
0 1632 30 0 1788864905 581497
0 1652 26 0 1788864905 582109
0 1657 26 0 1788864905 582241
0 1673 26 0 1788864905 582740
0 1698 25 0 1788864905 583492
0 1706 25 0 1788864905 583716
0 1714 25 0 1788864905 583921
0 1751 27 0 1788864905 584922
0 1754 27 0 1788864905 585004
0 1780 28 0 1788864905 585653
0 1788 24 0 1788864905 585849
0 1795 23 0 1788864905 586020
0 1800 24 0 1788864905 586140
0 1826 26 0 1788864905 586773
0 1892 26 0 1788864905 588557
0 1901 26 0 1788864905 588804
0 1910 25 0 1788864905 589033
0 1935 29 0 1788864905 589695
0 1938 24 0 1788864905 589774
0 2002 25 0 1788864905 591361
0 2014 25 0 1788864905 591678
0 2030 25 0 1788864905 592083
0 2065 32 0 1788864905 593030
0 2093 25 0 1788864905 593849
0 2095 31 0 1788864905 593927
0 2097 37 0 1788864905 593994
0 2106 29 0 1788864905 594296
0 2113 28 0 1788864905 594503
0 2130 41 0 1788864905 595041
0 2147 27 0 1788864905 595583
0 2165 28 0 1788864905 596107
0 2195 25 0 1788864905 596916
0 2214 24 0 1788864905 597402
0 2221 27 0 1788864905 597571
0 2332 26 0 1788864905 600499
0 2352 25 0 1788864905 601033
0 2354 25 0 1788864905 601085
0 2358 26 0 1788864905 601188
0 2423 32 0 1788864905 603115
0 2428 31 0 1788864905 603276
0 2431 31 0 1788864905 603371
0 2479 39 0 1788864905 605561
0 2491 31 0 1788864905 605997
0 2531 44 0 1788864905 607320
0 2561 37 0 1788864905 608737
0 2602 33 0 1788864905 610130
0 2611 35 0 1788864905 610452
0 2649 33 0 1788864905 611774
0 2651 30 0 1788864905 611843
0 2655 31 0 1788864905 611967
0 2657 46 0 1788864905 612055
0 2701 29 0 1788864905 613340
0 2705 25 0 1788864905 613446
0 2738 25 0 1788864905 614284
0 2745 24 0 1788864905 614492
0 2749 26 0 1788864905 614599
0 2777 31 0 1788864905 615688
0 2826 50 0 1788864905 617731
0 2841 33 0 1788864905 618281
0 2856 27 0 1788864905 618786
0 2869 27 0 1788864905 619143
0 2896 30 0 1788864905 619960
0 2902 30 0 1788864905 620143
0 3013 26 0 1788864905 624341
0 3057 25 0 1788864905 625530
0 3059 25 0 1788864905 625581
0 3061 30 0 1788864905 625637
0 3073 25 0 1788864905 625940
0 3084 34 0 1788864905 626256
0 3085 36 0 1788864905 626294
0 3087 35 0 1788864905 626366
0 3104 36 0 1788864905 626980
0 3106 45 0 1788864905 627075
0 3193 31 0 1788864905 630293
0 3229 32 0 1788864905 631469
0 3247 34 0 1788864905 632119
0 3271 35 0 1788864905 632979
0 3279 35 0 1788864905 633265
0 3286 36 0 1788864905 633516
0 3314 34 0 1788864905 634517
0 3352 33 0 1788864905 635815
0 3367 28 0 1788864905 636340
0 3404 26 0 1788864905 637309
0 3412 26 0 1788864905 637574
0 3421 26 0 1788864905 637815
0 3432 26 0 1788864905 638098
0 3448 27 0 1788864905 638528
0 3460 27 0 1788864905 638862
0 3464 27 0 1788864905 638971
0 3512 32 0 1788864905 640523
0 3516 35 0 1788864905 640673
0 3543 33 0 1788864905 641576
0 3558 70 0 1788864905 642137
0 3565 27 0 1788864905 642364
0 3571 33 0 1788864905 642533
0 3624 31 0 1788864905 644431
0 3636 38 0 1788864905 644816
0 3658 36 0 1788864905 645673
0 3667 26 0 1788864905 645982
0 3678 26 0 1788864905 646269
0 3687 24 0 1788864905 646498
0 3700 24 0 1788864905 646849
0 3719 24 0 1788864905 647323
0 3724 24 0 1788864905 647445
0 3763 25 0 1788864905 648472
0 3772 25 0 1788864905 648711
0 3823 27 0 1788864905 650297
0 3824 26 0 1788864905 650325
0 3831 25 0 1788864905 650506
0 3837 28 0 1788864905 650700
0 3840 28 0 1788864905 650785
0 3846 27 0 1788864905 650962
0 3910 28 0 1788864905 652764
0 3911 25 0 1788864905 652790
0 3925 24 0 1788864905 653143
0 3975 25 0 1788864905 654445
0 4040 35 0 1788864905 656594
0 4044 35 0 1788864905 656741
0 4048 32 0 1788864905 656877
0 4074 32 0 1788864905 657720
0 4117 25 0 1788864905 659074
0 4130 24 0 1788864905 659418
0 4165 31 0 1788864905 660764
0 4166 29 0 1788864905 660796
0 4179 31 0 1788864905 661190
0 4198 31 0 1788864905 661810
0 4209 25 0 1788864905 662135
0 4313 29 0 1788864905 664987
0 4320 28 0 1788864905 665189
0 4322 28 0 1788864905 665247
0 4352 28 0 1788864905 666104
0 4360 27 0 1788864905 666325
0 4366 27 0 1788864905 666497
0 4390 27 0 1788864905 667134
0 4426 27 0 1788864905 668087
0 4483 26 0 1788864905 669580
0 4496 30 0 1788864905 669954
0 4545 36 0 1788864905 671817
0 4547 36 0 1788864905 671892
0 4587 32 0 1788864905 673277
0 4592 32 0 1788864905 673440
