pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 32
number of threads: 8
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 736990
number of failed transactions: 0 (0.000%)
latency average = 0.431 ms
initial connection time = 79.903 ms
tps = 74247.443592 (without initial connection time)
===LOGS===
0 11 304 0 1788978729 600141
3 3 276 0 1788978729 600154
0 23 235 0 1788978729 602500
2 11 253 0 1788978729 604168
2 12 416 0 1788978729 604588
0 34 0 0 1788978729 605216
2 16 232 0 1788978729 606262
2 20 327 0 1788978729 607430
1 27 269 0 1788978729 607987
2 22 265 0 1788978729 608013
0 48 0 0 1788978729 609206
2 32 189 0 1788978729 611902
3 39 209 0 1788978729 612921
0 78 0 0 1788978729 615781
1 53 240 0 1788978729 616479
0 87 288 0 1788978729 618301
0 91 122 0 1788978729 619213
1 63 400 0 1788978729 620006
0 100 184 0 1788978729 621529
2 56 525 0 1788978729 623198
0 111 224 0 1788978729 624155
3 89 196 0 1788978729 626629
0 126 273 0 1788978729 627776
1 75 502 0 1788978729 628306
3 98 320 0 1788978729 629178
3 99 170 0 1788978729 629366
3 101 298 0 1788978729 629961
3 108 436 0 1788978729 632419
3 111 222 0 1788978729 633575
0 164 280 0 1788978729 637136
2 81 664 0 1788978729 638741
1 99 676 0 1788978729 645369
3 168 145 0 1788978729 649902
0 228 338 0 1788978729 653037
0 238 251 0 1788978729 655565
0 240 0 0 1788978729 655979
2 106 679 0 1788978729 656009
3 195 858 0 1788978729 658990
2 111 311 0 1788978729 659330
1 120 198 0 1788978729 659555
3 206 199 0 1788978729 662007
0 261 315 0 1788978729 662539
1 127 538 0 1788978729 663279
3 211 230 0 1788978729 663779
3 215 483 0 1788978729 665111
0 273 315 0 1788978729 665831
0 275 289 0 1788978729 666225
0 284 266 0 1788978729 668518
3 238 256 0 1788978729 671788
0 321 168 0 1788978729 678275
2 142 714 0 1788978729 678286
0 328 72 0 1788978729 679932
3 265 227 0 1788978729 680181
3 270 293 0 1788978729 681547
0 347 243 0 1788978729 685203
3 282 198 0 1788978729 685424
0 349 292 0 1788978729 685719
0 376 210 0 1788978729 692573
3 310 266 0 1788978729 693121
3 313 286 0 1788978729 693910
3 319 315 0 1788978729 695843
2 174 652 0 1788978729 699371
0 440 294 0 1788978729 708637
2 188 785 0 1788978729 708961
0 450 241 0 1788978729 711024
0 460 242 0 1788978729 713339
2 201 682 0 1788978729 717074
3 403 333 0 1788978729 720703
0 484 256 0 1788978729 723248
0 487 226 0 1788978729 723872
3 414 336 0 1788978729 724084
3 420 270 0 1788978729 725600
0 509 160 0 1788978729 729122
3 441 129 0 1788978729 737274
3 443 226 0 1788978729 738013
3 444 0 0 1788978729 738289
0 544 366 0 1788978729 743002
2 233 1228 0 1788978729 744863
3 463 302 0 1788978729 771056
2 250 299 0 1788978729 772848
3 509 280 0 1788978729 785372
3 514 375 0 1788978729 787097
2 285 461 0 1788978729 791067
0 606 155 0 1788978729 791315
0 608 160 0 1788978729 791555
0 610 159 0 1788978729 791963
0 631 184 0 1788978729 795402
0 647 148 0 1788978729 798213
3 568 131 0 1788978729 800031
3 576 194 0 1788978729 801928
1 320 414 0 1788978729 802441
0 673 180 0 1788978729 802628
0 677 225 0 1788978729 803323
0 680 201 0 1788978729 803805
3 588 316 0 1788978729 804755
1 328 301 0 1788978729 805689
0 695 207 0 1788978729 806148
0 705 191 0 1788978729 807747
2 328 365 0 1788978729 807833
0 708 185 0 1788978729 808335
3 606 256 0 1788978729 809569
2 336 290 0 1788978729 810826
1 351 407 0 1788978729 814462
1 354 444 0 1788978729 815607
2 349 662 0 1788978729 816401
2 350 414 0 1788978729 816820
3 636 79 0 1788978729 817443
3 646 117 0 1788978729 820192
0 797 149 0 1788978729 824401
0 801 140 0 1788978729 824958
0 804 146 0 1788978729 825369
0 814 125 0 1788978729 826937
0 816 400 0 1788978729 827446
0 818 126 0 1788978729 827717
0 822 124 0 1788978729 828372
3 679 213 0 1788978729 828383
1 387 451 0 1788978729 830162
0 858 143 0 1788978729 834070
3 703 164 0 1788978729 842552
2 396 380 0 1788978729 842936
0 869 473 0 1788978729 843886
3 713 165 0 1788978729 843971
0 871 438 0 1788978729 844679
1 416 687 0 1788978729 849162
1 440 6314 0 1788978729 867069
1 441 0 0 1788978729 875263
0 907 0 0 1788978729 885884
2 436 0 0 1788978729 886286
2 451 0 0 1788978729 898870
2 458 0 0 1788978729 901094
2 463 0 0 1788978729 901659
2 466 0 0 1788978729 901980
2 493 0 0 1788978729 904312
2 535 0 0 1788978729 907626
2 556 0 0 1788978729 909381
2 566 0 0 1788978729 910148
2 568 0 0 1788978729 910337
2 581 0 0 1788978729 911310
2 588 0 0 1788978729 913794
2 592 0 0 1788978729 914122
0 938 344 0 1788978729 917467
1 466 73 0 1788978729 918113
0 947 117 0 1788978729 918305
0 952 0 0 1788978729 919411
0 953 0 0 1788978729 919628
0 994 0 0 1788978729 929163
1 488 1286 0 1788978729 930216
0 1030 226 0 1788978729 935007
3 781 259 0 1788978729 935019
1 505 177 0 1788978729 937373
1 510 191 0 1788978729 939082
3 798 270 0 1788978729 939410
3 805 251 0 1788978729 941762
3 814 248 0 1788978729 944271
2 662 398 0 1788978729 945876
3 823 368 0 1788978729 946664
3 825 217 0 1788978729 946992
3 831 228 0 1788978729 948332
0 1072 1892 0 1788978729 955748
0 1073 449 0 1788978729 956207
1 553 2766 0 1788978729 961816
0 1087 87 0 1788978729 962241
1 555 655 0 1788978729 963194
2 698 646 0 1788978729 971860
1 566 0 0 1788978729 973678
3 869 409 0 1788978729 974677
1 569 0 0 1788978729 975258
0 1110 1012 0 1788978729 975692
1 576 470 0 1788978729 979123
2 717 331 0 1788978729 982609
3 883 316 0 1788978729 983586
1 589 313 0 1788978729 984788
3 892 261 0 1788978729 985720
0 1147 247 0 1788978729 987579
0 1153 0 0 1788978729 989414
0 1163 93 0 1788978729 996892
1 621 235 0 1788978729 998002
3 928 301 0 1788978729 998881
0 1181 140 0 1788978730 32
0 1185 94 0 1788978730 596
1 635 85 0 1788978730 1328
2 765 223 0 1788978730 1810
2 766 237 0 1788978730 2052
3 937 848 0 1788978730 2451
2 772 445 0 1788978730 3891
1 648 409 0 1788978730 6217
0 1218 110 0 1788978730 7094
3 948 642 0 1788978730 9290
3 953 508 0 1788978730 11403
1 662 554 0 1788978730 12680
0 1248 237 0 1788978730 12922
0 1254 257 0 1788978730 14421
1 665 532 0 1788978730 14482
0 1260 300 0 1788978730 16369
0 1267 385 0 1788978730 18812
2 798 724 0 1788978730 19342
2 800 404 0 1788978730 20323
2 805 391 0 1788978730 22118
3 983 400 0 1788978730 25801
0 1303 260 0 1788978730 30240
2 820 533 0 1788978730 30437
2 823 357 0 1788978730 31828
0 1323 344 0 1788978730 35947
0 1324 204 0 1788978730 36156
1 714 625 0 1788978730 37886
0 1330 315 0 1788978730 37982
0 1343 344 0 1788978730 41390
3 1006 678 0 1788978730 41863
0 1347 213 0 1788978730 42393
3 1008 330 0 1788978730 42923
2 858 778 0 1788978730 45177
3 1015 606 0 1788978730 47568
3 1018 538 0 1788978730 48834
0 1374 261 0 1788978730 49261
0 1377 227 0 1788978730 50010
0 1383 358 0 1788978730 51638
0 1404 361 0 1788978730 57567
0 1408 0 0 1788978730 58480
0 1417 310 0 1788978730 60992
1 775 386 0 1788978730 61967
3 1039 431 0 1788978730 62433
1 784 107 0 1788978730 63441
3 1041 894 0 1788978730 64250
0 1438 313 0 1788978730 66726
2 911 777 0 1788978730 69734
3 1049 809 0 1788978730 70527
1 835 175 0 1788978730 74409
1 840 213 0 1788978730 75392
3 1056 614 0 1788978730 75511
1 843 257 0 1788978730 76024
1 847 119 0 1788978730 77999
0 1495 336 0 1788978730 84282
1 876 189 0 1788978730 85710
0 1509 203 0 1788978730 87753
0 1522 280 0 1788978730 91064
1 902 133 0 1788978730 91873
1 910 139 0 1788978730 93023
0 1531 287 0 1788978730 93739
2 943 183 0 1788978730 94073
1 928 153 0 1788978730 95451
1 931 265 0 1788978730 96074
2 947 669 0 1788978730 96443
1 946 415 0 1788978730 100663
0 1553 0 0 1788978730 102183
0 1579 0 0 1788978730 111082
1 950 863 0 1788978730 116207
0 1614 191 0 1788978730 117521
1 964 153 0 1788978730 118242
1 966 80 0 1788978730 118453
0 1639 83 0 1788978730 120492
0 1643 130 0 1788978730 121130
0 1665 0 0 1788978730 123533
0 1671 0 0 1788978730 124298
0 1674 205 0 1788978730 124949
2 985 208 0 1788978730 125991
0 1685 0 0 1788978730 126898
0 1687 0 0 1788978730 127121
3 1128 107 0 1788978730 128355
0 1699 205 0 1788978730 129299
3 1154 163 0 1788978730 135590
3 1155 224 0 1788978730 135819
0 1749 222 0 1788978730 138250
0 1772 121 0 1788978730 142266
2 1058 355 0 1788978730 144967
0 1821 196 0 1788978730 150704
1 1014 217 0 1788978730 151145
1 1015 121 0 1788978730 151273
2 1074 460 0 1788978730 151625
0 1827 217 0 1788978730 151763
2 1079 106 0 1788978730 154245
0 1848 196 0 1788978730 155902
1 1025 401 0 1788978730 155909
0 1875 250 0 1788978730 160939
0 1884 348 0 1788978730 162905
0 1897 140 0 1788978730 164894
3 1242 224 0 1788978730 165342
1 1044 879 0 1788978730 168111
0 1914 306 0 1788978730 168401
1 1045 450 0 1788978730 168624
0 1916 225 0 1788978730 168776
2 1123 441 0 1788978730 169590
0 1919 3703 0 1788978730 172995
