pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 64
number of threads: 8
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 677895
number of failed transactions: 0 (0.000%)
latency average = 0.933 ms
initial connection time = 143.583 ms
tps = 68582.193568 (without initial connection time)
===LOGS===
7 2 1516 0 1788864401 642230
1 7 116 0 1788864401 642707
3 13 757 0 1788864401 643250
5 9 233 0 1788864401 645791
2 13 1281 0 1788864401 650148
5 14 758 0 1788864401 650864
3 22 562 0 1788864401 652274
1 21 813 0 1788864401 653100
0 23 1080 0 1788864401 655355
2 20 1492 0 1788864401 657112
6 18 1444 0 1788864401 657127
0 26 1747 0 1788864401 658875
3 27 896 0 1788864401 658889
1 30 0 0 1788864401 676967
0 31 1624 0 1788864401 683822
0 37 2038 0 1788864401 690771
2 35 1015 0 1788864401 693579
7 33 0 0 1788864401 695748
2 37 1185 0 1788864401 696183
5 42 445 0 1788864401 696196
1 50 0 0 1788864401 696736
5 44 1135 0 1788864401 698546
1 53 98 0 1788864401 698668
5 46 708 0 1788864401 700350
1 56 109 0 1788864401 700900
2 46 486 0 1788864401 704702
4 46 1926 0 1788864401 707172
7 51 0 0 1788864401 709042
2 55 390 0 1788864401 712430
6 49 1211 0 1788864401 715335
6 50 513 0 1788864401 716156
1 74 635 0 1788864401 719137
1 75 825 0 1788864401 720002
2 65 1046 0 1788864401 721102
0 75 0 0 1788864401 721773
3 66 2871 0 1788864401 724682
4 61 601 0 1788864401 725372
2 72 585 0 1788864401 729041
5 71 1074 0 1788864401 730778
7 79 1549 0 1788864401 732466
3 83 582 0 1788864401 733454
7 81 1000 0 1788864401 734950
6 67 1339 0 1788864401 735386
2 98 383 0 1788864401 736858
1 90 1270 0 1788864401 738827
6 72 4243 0 1788864401 743032
4 80 4144 0 1788864401 747134
3 105 519 0 1788864401 749094
0 94 1100 0 1788864401 749988
3 110 437 0 1788864401 751041
6 78 572 0 1788864401 751650
2 127 248 0 1788864401 753076
2 135 110 0 1788864401 755384
7 109 3439 0 1788864401 758693
3 123 516 0 1788864401 759263
0 104 179 0 1788864401 759591
7 112 127 0 1788864401 759598
7 116 229 0 1788864401 763603
3 140 676 0 1788864401 767693
3 143 540 0 1788864401 769329
2 165 422 0 1788864401 770654
0 126 411 0 1788864401 770791
2 166 495 0 1788864401 771152
2 167 256 0 1788864401 771417
4 122 6383 0 1788864401 778788
0 130 2225 0 1788864401 780952
3 155 5922 0 1788864401 800653
2 180 403 0 1788864401 812742
3 158 2127 0 1788864401 814485
0 137 675 0 1788864401 814737
4 131 4693 0 1788864401 817067
7 163 366 0 1788864401 819585
0 156 869 0 1788864401 826985
0 157 624 0 1788864401 827709
2 219 183 0 1788864401 828287
7 185 264 0 1788864401 828573
2 222 142 0 1788864401 829132
0 160 323 0 1788864401 829944
0 166 616 0 1788864401 833895
7 198 193 0 1788864401 834198
4 147 136 0 1788864401 837048
0 174 1932 0 1788864401 841041
7 208 468 0 1788864401 841482
7 211 180 0 1788864401 842301
2 253 370 0 1788864401 842887
3 197 740 0 1788864401 843409
2 259 295 0 1788864401 844790
4 155 943 0 1788864401 846713
2 266 328 0 1788864401 848294
3 207 644 0 1788864401 849727
1 148 479 0 1788864401 851196
1 157 1094 0 1788864401 862992
4 177 261 0 1788864401 864280
3 226 525 0 1788864401 866220
0 204 431 0 1788864401 866893
2 306 498 0 1788864401 879368
3 241 0 0 1788864401 880394
5 164 782 0 1788864401 881563
6 196 598 0 1788864401 886845
2 312 946 0 1788864401 887522
4 226 333 0 1788864401 888383
6 202 1220 0 1788864401 891719
6 206 4358 0 1788864401 897653
2 319 467 0 1788864401 898157
2 320 4483 0 1788864401 902644
1 184 853 0 1788864401 904408
6 225 425 0 1788864401 913498
0 263 436 0 1788864401 913534
7 272 1574 0 1788864401 914552
1 195 1030 0 1788864401 915308
4 257 457 0 1788864401 915484
4 258 743 0 1788864401 916253
2 323 732 0 1788864401 918679
0 272 530 0 1788864401 919016
7 277 910 0 1788864401 921219
6 247 732 0 1788864401 925182
3 305 571 0 1788864401 927286
3 307 795 0 1788864401 928877
4 273 857 0 1788864401 932488
3 315 666 0 1788864401 933719
2 340 152 0 1788864401 935904
1 217 1600 0 1788864401 943034
6 289 518 0 1788864401 948221
5 219 1384 0 1788864401 953360
3 352 374 0 1788864401 956917
0 327 523 0 1788864401 958527
3 355 958 0 1788864401 958862
1 230 1127 0 1788864401 959231
6 310 404 0 1788864401 959543
3 363 474 0 1788864401 962508
6 317 521 0 1788864401 962813
6 318 506 0 1788864401 963324
5 228 972 0 1788864401 964444
1 236 1080 0 1788864401 966128
0 340 920 0 1788864401 967997
6 330 290 0 1788864401 970350
4 304 2175 0 1788864401 970873
6 333 422 0 1788864401 971608
0 342 3560 0 1788864401 971995
3 379 486 0 1788864401 972003
4 308 1242 0 1788864401 975814
1 246 1437 0 1788864401 978346
0 371 119 0 1788864401 980176
0 379 305 0 1788864401 981585
5 246 317 0 1788864401 981759
2 364 1030 0 1788864401 984207
5 262 283 0 1788864401 986115
0 411 196 0 1788864401 987162
7 348 638 0 1788864401 987235
3 399 694 0 1788864401 988475
5 276 111 0 1788864401 988855
5 297 96 0 1788864401 993795
5 307 199 0 1788864401 995092
6 363 1185 0 1788864401 995372
