pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 4
number of threads: 4
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 499681
number of failed transactions: 0 (0.000%)
latency average = 0.080 ms
initial connection time = 10.984 ms
tps = 50021.237561 (without initial connection time)
===LOGS===
0 3 49 0 1788866897 272095
0 36 54 0 1788866897 274083
0 71 42 0 1788866897 276433
0 97 71 0 1788866897 277911
0 100 73 0 1788866897 278157
0 117 58 0 1788866897 279527
0 121 56 0 1788866897 279767
0 122 55 0 1788866897 279824
0 136 50 0 1788866897 280551
0 150 51 0 1788866897 281291
0 152 51 0 1788866897 281395
0 155 54 0 1788866897 281563
0 249 48 0 1788866897 286867
0 253 47 0 1788866897 287047
0 283 70 0 1788866897 289063
0 293 51 0 1788866897 289870
0 316 0 0 1788866897 291069
0 347 59 0 1788866897 293798
0 348 60 0 1788866897 293863
0 354 49 0 1788866897 294186
0 358 49 0 1788866897 294387
0 370 49 0 1788866897 295080
0 372 72 0 1788866897 295212
0 374 59 0 1788866897 295341
0 382 59 0 1788866897 295844
0 393 62 0 1788866897 296492
0 407 63 0 1788866897 297383
0 412 79 0 1788866897 297672
0 426 78 0 1788866897 298612
0 487 48 0 1788866897 302538
0 492 59 0 1788866897 302845
0 500 58 0 1788866897 303294
0 526 60 0 1788866897 304840
0 532 53 0 1788866897 305179
0 540 53 0 1788866897 305694
0 543 49 0 1788866897 305879
0 571 91 0 1788866897 307666
0 573 67 0 1788866897 307808
0 576 74 0 1788866897 308020
0 579 69 0 1788866897 308232
0 589 72 0 1788866897 309009
0 598 93 0 1788866897 309896
0 654 58 0 1788866897 314111
0 681 64 0 1788866897 315644
0 682 52 0 1788866897 315699
0 706 56 0 1788866897 317082
0 737 59 0 1788866897 318924
0 780 48 0 1788866897 321525
0 803 80 0 1788866897 322827
0 810 71 0 1788866897 323424
0 830 73 0 1788866897 324949
0 863 49 0 1788866897 326792
0 870 50 0 1788866897 327130
0 887 59 0 1788866897 328081
0 908 49 0 1788866897 329251
0 925 62 0 1788866897 330189
0 929 47 0 1788866897 330404
0 941 64 0 1788866897 331003
0 951 52 0 1788866897 331582
0 989 71 0 1788866897 333756
0 999 70 0 1788866897 334426
0 1010 53 0 1788866897 335046
0 1014 49 0 1788866897 335245
0 1015 50 0 1788866897 335296
0 1071 51 0 1788866897 338831
0 1075 50 0 1788866897 339025
0 1106 95 0 1788866897 340649
0 1135 58 0 1788866897 342593
0 1165 56 0 1788866897 344491
0 1169 78 0 1788866897 344765
0 1188 86 0 1788866897 346323
0 1202 68 0 1788866897 347445
0 1205 74 0 1788866897 347650
0 1207 72 0 1788866897 347794
0 1221 66 0 1788866897 348914
0 1260 57 0 1788866897 351605
0 1275 56 0 1788866897 352579
0 1281 60 0 1788866897 352964
0 1299 63 0 1788866897 354276
0 1301 68 0 1788866897 354434
0 1312 57 0 1788866897 355219
0 1327 50 0 1788866897 356125
0 1353 53 0 1788866897 357559
0 1357 50 0 1788866897 357789
0 1374 79 0 1788866897 358687
0 1388 54 0 1788866897 359438
0 1390 61 0 1788866897 359574
0 1400 53 0 1788866897 360156
0 1412 66 0 1788866897 360888
0 1442 52 0 1788866897 362815
0 1460 48 0 1788866897 363810
0 1483 50 0 1788866897 365044
0 1536 60 0 1788866897 368145
0 1545 53 0 1788866897 368692
0 1548 54 0 1788866897 368850
0 1551 55 0 1788866897 369019
0 1585 84 0 1788866897 371171
0 1595 63 0 1788866897 371919
0 1605 62 0 1788866897 372593
0 1618 57 0 1788866897 373300
0 1628 73 0 1788866897 373887
0 1646 44 0 1788866897 374956
0 1654 47 0 1788866897 375329
0 1681 55 0 1788866897 377133
0 1735 58 0 1788866897 380584
0 1752 61 0 1788866897 381732
0 1767 65 0 1788866897 382688
0 1778 58 0 1788866897 383316
0 1786 57 0 1788866897 383766
0 1842 64 0 1788866897 387075
0 1928 50 0 1788866897 392316
0 1930 61 0 1788866897 392438
0 1942 73 0 1788866897 393236
0 1957 57 0 1788866897 394133
0 2044 71 0 1788866897 399685
0 2048 69 0 1788866897 399966
0 2050 71 0 1788866897 400109
0 2057 69 0 1788866897 400594
0 2064 70 0 1788866897 401088
0 2083 74 0 1788866897 402436
0 2100 73 0 1788866897 403687
0 2135 70 0 1788866897 406387
0 2157 49 0 1788866897 407706
0 2163 63 0 1788866897 408035
0 2170 53 0 1788866897 408449
0 2194 53 0 1788866897 410024
0 2257 47 0 1788866897 413796
0 2266 52 0 1788866897 414244
0 2297 49 0 1788866897 416147
0 2300 65 0 1788866897 416320
0 2330 229 0 1788866897 418800
0 2344 62 0 1788866897 419947
0 2384 161 0 1788866897 423220
0 2399 68 0 1788866897 424332
0 2423 61 0 1788866897 425763
0 2462 53 0 1788866897 428336
0 2497 63 0 1788866897 431995
0 2524 82 0 1788866897 433755
0 2529 58 0 1788866897 434117
0 2545 76 0 1788866897 435333
0 2548 65 0 1788866897 435538
0 2552 79 0 1788866897 435859
0 2566 0 0 1788866897 436747
0 2567 0 0 1788866897 436811
0 2627 0 0 1788866897 442836
0 2632 77 0 1788866897 443184
0 2642 78 0 1788866897 443927
0 2697 0 0 1788866897 447861
0 2701 84 0 1788866897 448176
0 2728 72 0 1788866897 450488
0 2795 61 0 1788866897 456377
0 2811 68 0 1788866897 457429
0 2856 57 0 1788866897 460602
0 2872 59 0 1788866897 461557
0 2895 63 0 1788866897 462922
0 2970 56 0 1788866897 467959
0 3002 49 0 1788866897 469832
0 3032 72 0 1788866897 471727
0 3059 62 0 1788866897 473515
0 3066 56 0 1788866897 473958
0 3077 151 0 1788866897 474775
0 3104 85 0 1788866897 476491
0 3147 56 0 1788866897 478930
0 3183 69 0 1788866897 481192
0 3240 53 0 1788866897 484835
0 3250 86 0 1788866897 485353
0 3319 59 0 1788866897 489493
0 3344 72 0 1788866897 491283
0 3346 79 0 1788866897 491429
0 3369 75 0 1788866897 493031
0 3446 57 0 1788866897 497561
0 3452 55 0 1788866897 497977
0 3459 66 0 1788866897 498363
0 3465 50 0 1788866897 498711
0 3533 53 0 1788866897 502441
0 3539 48 0 1788866897 502767
0 3553 80 0 1788866897 503635
0 3575 70 0 1788866897 505324
0 3581 59 0 1788866897 505795
0 3588 66 0 1788866897 506344
0 3630 53 0 1788866897 508966
0 3645 58 0 1788866897 509988
0 3705 88 0 1788866897 513672
0 3753 79 0 1788866897 517051
0 3783 78 0 1788866897 519408
0 3823 80 0 1788866897 522859
0 3824 62 0 1788866897 522924
0 3829 57 0 1788866897 523212
0 3830 58 0 1788866897 523272
0 3837 55 0 1788866897 523674
0 3844 48 0 1788866897 524038
0 3846 50 0 1788866897 524142
0 3857 56 0 1788866897 524736
0 3886 53 0 1788866897 526444
0 3901 58 0 1788866897 527303
0 3928 48 0 1788866897 528947
0 3983 74 0 1788866897 532902
0 3989 74 0 1788866897 533323
0 3991 59 0 1788866897 533453
0 3999 56 0 1788866897 534066
0 4046 53 0 1788866897 537472
0 4053 58 0 1788866897 538032
0 4102 93 0 1788866897 542115
0 4107 108 0 1788866897 542682
0 4113 62 0 1788866897 543080
0 4130 60 0 1788866897 544060
0 4154 60 0 1788866897 545503
0 4155 72 0 1788866897 545578
0 4225 50 0 1788866897 550295
0 4243 65 0 1788866897 551342
0 4273 52 0 1788866897 553169
0 4292 57 0 1788866897 554366
0 4294 58 0 1788866897 554491
0 4298 71 0 1788866897 554792
0 4305 59 0 1788866897 555240
0 4330 57 0 1788866897 556864
0 4343 92 0 1788866897 557658
0 4345 66 0 1788866897 557794
0 4353 82 0 1788866897 558331
0 4370 52 0 1788866897 559240
0 4383 58 0 1788866897 560099
0 4384 62 0 1788866897 560165
0 4401 66 0 1788866897 561267
0 4407 97 0 1788866897 561691
0 4417 80 0 1788866897 562333
0 4455 61 0 1788866897 564985
0 4471 56 0 1788866897 565870
0 4477 49 0 1788866897 566190
0 4502 66 0 1788866897 567577
0 4523 61 0 1788866897 568792
0 4529 59 0 1788866897 569149
0 4546 70 0 1788866897 570193
0 4634 60 0 1788866897 575450
0 4642 95 0 1788866897 576031
0 4655 63 0 1788866897 576912
0 4682 55 0 1788866897 578953
0 4704 58 0 1788866897 580468
0 4816 59 0 1788866897 587130
0 4822 69 0 1788866897 587512
0 4845 63 0 1788866897 588910
0 4848 52 0 1788866897 589076
0 4849 53 0 1788866897 589131
0 4862 58 0 1788866897 589927
0 4883 71 0 1788866897 591364
0 4887 92 0 1788866897 591653
0 4913 63 0 1788866897 593516
0 4923 51 0 1788866897 594272
0 5001 77 0 1788866897 599656
0 5008 65 0 1788866897 600134
0 5017 53 0 1788866897 600670
0 5024 53 0 1788866897 601052
0 5089 51 0 1788866897 604894
0 5118 47 0 1788866897 606578
0 5175 57 0 1788866897 610280
0 5176 54 0 1788866897 610337
0 5227 50 0 1788866897 613601
0 5230 54 0 1788866897 613796
0 5231 53 0 1788866897 613851
0 5281 82 0 1788866897 616672
0 5295 52 0 1788866897 617423
0 5330 64 0 1788866897 619919
0 5383 54 0 1788866897 623120
0 5395 56 0 1788866897 623815
0 5403 69 0 1788866897 624375
0 5405 66 0 1788866897 624522
0 5413 55 0 1788866897 625003
0 5454 54 0 1788866897 627385
0 5488 58 0 1788866897 629483
0 5507 57 0 1788866897 630743
0 5510 56 0 1788866897 630916
0 5520 58 0 1788866897 631486
0 5529 64 0 1788866897 632074
0 5530 67 0 1788866897 632146
0 5582 56 0 1788866897 635495
0 5583 56 0 1788866897 635554
0 5584 78 0 1788866897 635634
0 5587 54 0 1788866897 635843
0 5589 55 0 1788866897 635955
0 5625 76 0 1788866897 638649
0 5714 64 0 1788866897 646504
0 5732 77 0 1788866897 647970
0 5736 77 0 1788866897 648299
0 5778 86 0 1788866897 652077
0 5809 68 0 1788866897 654428
0 5838 72 0 1788866897 656847
0 5877 60 0 1788866897 659446
0 5880 75 0 1788866897 659678
0 5908 125 0 1788866897 661731
0 5910 70 0 1788866897 661876
0 5932 68 0 1788866897 663408
0 5977 104 0 1788866897 667202
0 5999 60 0 1788866897 668517
0 6009 78 0 1788866897 669428
0 6036 82 0 1788866897 671495
0 6045 77 0 1788866897 672235
0 6052 73 0 1788866897 672749
0 6074 70 0 1788866897 674338
0 6090 100 0 1788866897 675859
0 6125 133 0 1788866897 678680
0 6128 85 0 1788866897 679019
0 6214 72 0 1788866897 686283
0 6259 68 0 1788866897 689329
0 6267 58 0 1788866897 689859
0 6352 0 0 1788866897 696959
0 6356 78 0 1788866897 697320
0 6445 61 0 1788866897 704155
0 6449 68 0 1788866897 704417
0 6475 55 0 1788866897 706112
0 6496 100 0 1788866897 707909
0 6500 80 0 1788866897 708205
0 6527 68 0 1788866897 710332
0 6531 93 0 1788866897 710633
0 6532 68 0 1788866897 710704
0 6536 60 0 1788866897 710961
0 6544 94 0 1788866897 711524
0 6550 84 0 1788866897 712118
0 6600 86 0 1788866897 716682
0 6605 68 0 1788866897 717002
0 6630 64 0 1788866897 718567
0 6642 67 0 1788866897 719338
0 6656 58 0 1788866897 720221
0 6671 61 0 1788866897 721148
0 6672 63 0 1788866897 721214
0 6689 57 0 1788866897 722275
0 6706 55 0 1788866897 723461
0 6713 68 0 1788866897 723911
0 6715 61 0 1788866897 724034
0 6794 67 0 1788866897 729105
0 6802 87 0 1788866897 729643
0 6828 62 0 1788866897 731333
0 6831 61 0 1788866897 731544
0 6841 61 0 1788866897 732201
0 6859 70 0 1788866897 733373
0 6950 51 0 1788866897 739368
0 6953 57 0 1788866897 739549
0 7023 76 0 1788866897 745130
0 7034 72 0 1788866897 746001
0 7070 51 0 1788866897 748390
0 7077 62 0 1788866897 748890
0 7093 73 0 1788866897 749939
0 7127 102 0 1788866897 752996
0 7162 58 0 1788866897 755407
0 7191 60 0 1788866897 757247
0 7214 67 0 1788866897 758742
0 7240 61 0 1788866897 760735
0 7313 57 0 1788866897 765523
0 7330 92 0 1788866897 766661
0 7337 65 0 1788866897 767176
0 7362 68 0 1788866897 769419
0 7395 69 0 1788866897 772214
0 7397 140 0 1788866897 772431
0 7448 57 0 1788866897 776409
0 7457 67 0 1788866897 777046
0 7468 465 0 1788866897 778422
0 7472 106 0 1788866897 778854
0 7522 81 0 1788866897 784310
0 7538 115 0 1788866897 785686
0 7559 67 0 1788866897 787252
0 7577 98 0 1788866897 788940
0 7605 117 0 1788866897 791161
0 7613 104 0 1788866897 792062
0 7648 90 0 1788866897 795259
0 7650 78 0 1788866897 795421
0 7671 78 0 1788866897 797153
0 7715 92 0 1788866897 800457
0 7783 94 0 1788866897 805329
0 7789 61 0 1788866897 805827
0 7791 63 0 1788866897 805960
0 7796 56 0 1788866897 806273
0 7811 58 0 1788866897 807262
0 7842 72 0 1788866897 809605
0 7853 96 0 1788866897 810439
0 7868 61 0 1788866897 811531
0 7899 57 0 1788866897 813448
0 7919 78 0 1788866897 814970
0 7924 60 0 1788866897 815258
0 7931 60 0 1788866897 815736
0 7934 80 0 1788866897 815950
0 7974 60 0 1788866897 818800
0 7990 64 0 1788866897 819864
0 8039 74 0 1788866897 823251
0 8043 58 0 1788866897 823512
0 8050 55 0 1788866897 823947
0 8061 95 0 1788866897 824803
0 8062 98 0 1788866897 824906
0 8204 63 0 1788866897 834840
0 8229 61 0 1788866897 836442
0 8260 71 0 1788866897 838845
0 8293 107 0 1788866897 841960
0 8298 81 0 1788866897 842369
0 8329 68 0 1788866897 844781
0 8425 69 0 1788866897 851929
0 8452 94 0 1788866897 853783
0 8484 70 0 1788866897 856015
0 8489 64 0 1788866897 856337
0 8492 63 0 1788866897 856530
0 8493 68 0 1788866897 856599
0 8497 70 0 1788866897 856900
0 8540 71 0 1788866897 861069
0 8546 72 0 1788866897 861496
0 8555 95 0 1788866897 862365
0 8569 83 0 1788866897 863855
0 8578 105 0 1788866897 864884
0 8590 102 0 1788866897 866173
0 8648 67 0 1788866897 871444
0 8709 75 0 1788866897 879809
0 8710 71 0 1788866897 879886
0 8733 70 0 1788866897 881951
0 8738 78 0 1788866897 882320
0 8765 82 0 1788866897 884994
0 8766 83 0 1788866897 885084
0 8792 86 0 1788866897 887407
0 8822 62 0 1788866897 889997
0 8836 77 0 1788866897 891072
0 8912 60 0 1788866897 896569
0 8941 64 0 1788866897 898790
0 8945 66 0 1788866897 899078
0 8952 63 0 1788866897 899545
0 9019 59 0 1788866897 904221
0 9020 60 0 1788866897 904286
0 9060 70 0 1788866897 907160
0 9074 65 0 1788866897 908315
0 9085 62 0 1788866897 909158
0 9111 86 0 1788866897 911167
0 9114 75 0 1788866897 911426
0 9116 65 0 1788866897 911556
0 9129 63 0 1788866897 912395
0 9143 75 0 1788866897 913381
0 9152 78 0 1788866897 914060
0 9170 79 0 1788866897 915486
0 9176 71 0 1788866897 916078
0 9186 67 0 1788866897 916876
0 9243 66 0 1788866897 920764
0 9263 63 0 1788866897 922164
0 9274 70 0 1788866897 922982
0 9291 112 0 1788866897 924436
0 9323 58 0 1788866897 926794
0 9328 71 0 1788866897 927149
0 9338 64 0 1788866897 927884
0 9342 61 0 1788866897 928141
0 9347 73 0 1788866897 928467
0 9387 64 0 1788866897 931505
0 9388 79 0 1788866897 931589
0 9417 73 0 1788866897 933746
0 9426 57 0 1788866897 934311
0 9432 89 0 1788866897 934694
0 9497 61 0 1788866897 939471
0 9517 64 0 1788866897 940810
0 9523 75 0 1788866897 941248
0 9531 77 0 1788866897 941960
0 9545 92 0 1788866897 943190
0 9560 104 0 1788866897 944480
0 9573 68 0 1788866897 945450
0 9580 89 0 1788866897 945994
0 9614 80 0 1788866897 948956
0 9622 72 0 1788866897 949565
