pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 4
number of threads: 4
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 427421
number of failed transactions: 0 (0.000%)
latency average = 0.093 ms
initial connection time = 16.785 ms
tps = 42800.779869 (without initial connection time)
===LOGS===
0 11 73 0 1788863744 81952
0 25 73 0 1788863744 83061
0 47 75 0 1788863744 84730
0 49 73 0 1788863744 84882
0 54 74 0 1788863744 85256
0 62 71 0 1788863744 85867
0 82 73 0 1788863744 87360
0 118 74 0 1788863744 90043
0 168 78 0 1788863744 93811
0 173 76 0 1788863744 94213
0 176 103 0 1788863744 94493
0 192 137 0 1788863744 95969
0 205 133 0 1788863744 98113
0 219 79 0 1788863744 99304
0 230 207 0 1788863744 100795
0 250 87 0 1788863744 103433
0 254 79 0 1788863744 103842
0 271 90 0 1788863744 105354
0 272 72 0 1788863744 105429
0 306 63 0 1788863744 108564
0 310 102 0 1788863744 108943
0 338 104 0 1788863744 110994
0 357 110 0 1788863744 114780
0 369 0 0 1788863744 115900
0 378 0 0 1788863744 116511
0 462 0 0 1788863744 124953
0 478 0 0 1788863744 126211
0 487 0 0 1788863744 126918
0 496 129 0 1788863744 127733
0 544 90 0 1788863744 131864
0 565 82 0 1788863744 133570
0 596 59 0 1788863744 135888
0 621 74 0 1788863744 138092
0 626 64 0 1788863744 138446
0 656 77 0 1788863744 140783
0 658 63 0 1788863744 140934
0 685 65 0 1788863744 142941
0 710 78 0 1788863744 145048
0 713 60 0 1788863744 145262
0 725 89 0 1788863744 146130
0 727 59 0 1788863744 146258
0 772 88 0 1788863744 149733
0 792 65 0 1788863744 151309
0 805 84 0 1788863744 152388
0 821 74 0 1788863744 154267
0 830 90 0 1788863744 155107
0 869 66 0 1788863744 158189
0 882 0 0 1788863744 160069
0 898 113 0 1788863744 161292
0 912 76 0 1788863744 162434
0 922 65 0 1788863744 163238
0 952 0 0 1788863744 166037
0 955 144 0 1788863744 166716
0 958 89 0 1788863744 166994
0 971 101 0 1788863744 168652
0 989 70 0 1788863744 170229
0 1023 61 0 1788863744 172772
0 1055 0 0 1788863744 174995
0 1056 0 0 1788863744 175076
0 1094 78 0 1788863744 178135
0 1097 63 0 1788863744 178350
0 1101 114 0 1788863744 178717
0 1116 70 0 1788863744 179733
0 1127 0 0 1788863744 180822
0 1128 83 0 1788863744 180908
0 1215 74 0 1788863744 187927
0 1237 67 0 1788863744 189582
0 1300 0 0 1788863744 195459
0 1334 79 0 1788863744 197872
0 1347 100 0 1788863744 198907
0 1351 78 0 1788863744 199229
0 1358 77 0 1788863744 199785
0 1377 76 0 1788863744 201294
0 1386 76 0 1788863744 201992
0 1447 77 0 1788863744 206742
0 1462 76 0 1788863744 207916
0 1466 76 0 1788863744 208222
0 1500 77 0 1788863744 211029
0 1527 0 0 1788863744 213204
0 1538 85 0 1788863744 213987
0 1579 77 0 1788863744 217056
0 1609 0 0 1788863744 219674
0 1686 82 0 1788863744 227964
0 1690 79 0 1788863744 228359
0 1710 82 0 1788863744 229977
0 1720 145 0 1788863744 231237
0 1758 61 0 1788863744 234554
0 1762 0 0 1788863744 235000
0 1798 92 0 1788863744 238101
0 1832 81 0 1788863744 241153
0 1840 80 0 1788863744 241817
0 1855 81 0 1788863744 243082
0 1858 80 0 1788863744 243331
0 1936 127 0 1788863744 250728
0 1967 83 0 1788863744 253766
0 1999 202 0 1788863744 257271
0 2004 108 0 1788863744 257931
0 2015 0 0 1788863744 258955
0 2043 94 0 1788863744 261537
0 2048 121 0 1788863744 262060
0 2049 113 0 1788863744 262179
0 2059 89 0 1788863744 263102
0 2102 61 0 1788863744 269341
0 2135 706 0 1788863744 272804
0 2152 142 0 1788863744 274991
0 2169 107 0 1788863744 276763
0 2204 85 0 1788863744 279409
0 2209 79 0 1788863744 279839
0 2220 83 0 1788863744 280799
0 2226 0 0 1788863744 281636
0 2229 0 0 1788863744 281887
0 2236 0 0 1788863744 282486
0 2238 0 0 1788863744 282661
0 2254 101 0 1788863744 283935
0 2255 77 0 1788863744 284018
0 2260 91 0 1788863744 284451
