pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 64
number of threads: 8
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 644585
number of failed transactions: 0 (0.000%)
latency average = 0.978 ms
initial connection time = 166.090 ms
tps = 65467.152417 (without initial connection time)
===LOGS===
3 5 569 0 1788985773 212045
3 11 1109 0 1788985773 216798
1 13 486 0 1788985773 217306
1 15 787 0 1788985773 218928
6 12 813 0 1788985773 228588
7 4 1461 0 1788985773 228596
1 36 303 0 1788985773 233176
2 21 1317 0 1788985773 234880
2 33 697 0 1788985773 245795
3 38 531 0 1788985773 245802
0 63 574 0 1788985773 247000
1 54 943 0 1788985773 248405
2 36 806 0 1788985773 248747
6 25 576 0 1788985773 248954
6 28 955 0 1788985773 252368
2 44 667 0 1788985773 253458
7 29 950 0 1788985773 256708
0 91 437 0 1788985773 256853
0 93 351 0 1788985773 257409
0 95 310 0 1788985773 258216
2 53 718 0 1788985773 260241
3 82 305 0 1788985773 260637
0 103 412 0 1788985773 260778
0 107 228 0 1788985773 261732
7 36 847 0 1788985773 262182
2 56 497 0 1788985773 262362
4 53 601 0 1788985773 265172
1 98 374 0 1788985773 265383
3 102 354 0 1788985773 265987
7 47 507 0 1788985773 270013
1 121 272 0 1788985773 275266
0 145 294 0 1788985773 275323
0 147 328 0 1788985773 276081
0 148 256 0 1788985773 276341
6 52 902 0 1788985773 276928
3 135 961 0 1788985773 280977
7 65 804 0 1788985773 284017
0 172 333 0 1788985773 284639
3 139 871 0 1788985773 284995
0 177 364 0 1788985773 286481
2 89 847 0 1788985773 288093
3 145 740 0 1788985773 289282
0 185 862 0 1788985773 289383
4 83 813 0 1788985773 289556
3 147 867 0 1788985773 290877
1 151 1338 0 1788985773 292256
3 156 457 0 1788985773 297348
5 94 934 0 1788985773 297542
2 101 965 0 1788985773 298870
1 174 818 0 1788985773 304135
0 253 328 0 1788985773 310192
0 258 310 0 1788985773 311627
4 105 1209 0 1788985773 311736
0 259 259 0 1788985773 311894
0 261 263 0 1788985773 312421
1 187 619 0 1788985773 313426
0 266 264 0 1788985773 314002
3 181 838 0 1788985773 314686
0 273 321 0 1788985773 316345
7 102 1138 0 1788985773 320553
0 287 396 0 1788985773 320723
1 197 655 0 1788985773 320769
0 296 290 0 1788985773 323390
3 195 645 0 1788985773 324984
0 302 342 0 1788985773 325242
1 205 90 0 1788985773 325625
