pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 1
number of threads: 1
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 238180
number of failed transactions: 0 (0.000%)
latency average = 0.042 ms
initial connection time = 5.593 ms
tps = 23831.078496 (without initial connection time)
===LOGS===
0 25 28 0 1788984814 774273
0 32 31 0 1788984814 774490
0 33 28 0 1788984814 774519
0 49 31 0 1788984814 775023
0 93 39 0 1788984814 776334
0 115 28 0 1788984814 776997
0 120 28 0 1788984814 777140
0 121 33 0 1788984814 777174
0 239 31 0 1788984814 780878
0 251 29 0 1788984814 781241
0 288 29 0 1788984814 782377
0 307 35 0 1788984814 783007
0 387 50 0 1788984814 785651
0 405 42 0 1788984814 786328
0 413 51 0 1788984814 786693
0 466 40 0 1788984814 789005
0 510 29 0 1788984814 790848
0 518 41 0 1788984814 791121
0 542 29 0 1788984814 791943
0 558 28 0 1788984814 792411
0 562 29 0 1788984814 792530
0 587 28 0 1788984814 793264
0 601 29 0 1788984814 793679
0 602 29 0 1788984814 793709
0 633 34 0 1788984814 794625
0 640 32 0 1788984814 794838
0 642 29 0 1788984814 794899
0 652 28 0 1788984814 795192
0 659 29 0 1788984814 795400
0 673 29 0 1788984814 795822
0 679 65 0 1788984814 796040
0 683 30 0 1788984814 796163
0 686 31 0 1788984814 796263
0 689 31 0 1788984814 796381
0 696 28 0 1788984814 796589
0 702 29 0 1788984814 796781
0 732 44 0 1788984814 797714
0 750 29 0 1788984814 798247
0 785 29 0 1788984814 799386
0 800 37 0 1788984814 799965
0 825 35 0 1788984814 800788
0 892 28 0 1788984814 803251
0 895 29 0 1788984814 803342
0 897 40 0 1788984814 803419
0 914 29 0 1788984814 804183
0 915 29 0 1788984814 804215
0 925 28 0 1788984814 804505
0 955 29 0 1788984814 805426
0 994 36 0 1788984814 806622
0 1029 29 0 1788984814 807783
0 1051 29 0 1788984814 808450
0 1059 42 0 1788984814 808721
0 1066 29 0 1788984814 808926
0 1074 45 0 1788984814 809200
0 1091 29 0 1788984814 809843
0 1095 31 0 1788984814 809963
0 1106 29 0 1788984814 810289
0 1149 29 0 1788984814 811572
0 1155 30 0 1788984814 811783
0 1162 29 0 1788984814 812014
0 1199 29 0 1788984814 813200
0 1246 32 0 1788984814 814616
0 1272 29 0 1788984814 815390
0 1297 29 0 1788984814 816133
0 1305 30 0 1788984814 816382
0 1318 28 0 1788984814 816785
0 1337 29 0 1788984814 817367
0 1339 32 0 1788984814 817435
0 1361 49 0 1788984814 818269
0 1398 84 0 1788984814 819546
0 1399 45 0 1788984814 819594
0 1404 29 0 1788984814 819773
0 1420 31 0 1788984814 820317
0 1434 30 0 1788984814 820860
0 1435 32 0 1788984814 820896
0 1445 29 0 1788984814 821198
0 1447 28 0 1788984814 821256
0 1466 32 0 1788984814 821837
0 1474 30 0 1788984814 822167
0 1475 29 0 1788984814 822199
0 1511 40 0 1788984814 823363
0 1520 40 0 1788984814 823727
0 1552 30 0 1788984814 824765
0 1555 29 0 1788984814 824860
0 1570 28 0 1788984814 825291
0 1575 30 0 1788984814 825438
0 1576 31 0 1788984814 825471
0 1579 28 0 1788984814 825558
0 1582 31 0 1788984814 825658
0 1583 29 0 1788984814 825688
0 1733 29 0 1788984814 830374
0 1762 29 0 1788984814 831263
0 1773 29 0 1788984814 831594
0 1774 42 0 1788984814 831637
0 1776 29 0 1788984814 831697
0 1784 29 0 1788984814 831925
0 1807 33 0 1788984814 832647
0 1836 29 0 1788984814 833587
0 1865 28 0 1788984814 834461
0 1870 38 0 1788984814 834628
0 1880 29 0 1788984814 834923
0 1928 30 0 1788984814 836567
0 1936 32 0 1788984814 836820
0 1939 28 0 1788984814 836908
0 1947 31 0 1788984814 837151
0 1959 29 0 1788984814 837527
0 2005 29 0 1788984814 838968
0 2023 29 0 1788984814 839497
0 2028 35 0 1788984814 839657
0 2055 30 0 1788984814 840573
0 2067 30 0 1788984814 840984
0 2080 45 0 1788984814 841394
0 2096 29 0 1788984814 841882
0 2102 29 0 1788984814 842061
0 2104 43 0 1788984814 842134
0 2145 29 0 1788984814 843432
0 2170 31 0 1788984814 844229
0 2173 29 0 1788984814 844321
0 2207 29 0 1788984814 845364
0 2273 29 0 1788984814 847450
0 2285 29 0 1788984814 847827
0 2306 30 0 1788984814 848455
0 2311 29 0 1788984814 848604
0 2323 29 0 1788984814 848981
0 2324 47 0 1788984814 849029
0 2335 38 0 1788984814 849471
0 2338 38 0 1788984814 849589
0 2385 29 0 1788984814 851334
0 2388 31 0 1788984814 851427
0 2411 28 0 1788984814 852241
0 2459 43 0 1788984814 853849
0 2498 28 0 1788984814 855190
0 2527 29 0 1788984814 856040
0 2573 44 0 1788984814 857576
0 2623 56 0 1788984814 859627
0 2653 35 0 1788984814 860798
0 2672 37 0 1788984814 861561
0 2701 29 0 1788984814 862601
0 2706 37 0 1788984814 862785
0 2716 30 0 1788984814 863200
0 2743 41 0 1788984814 864342
0 2776 48 0 1788984814 865809
0 2794 35 0 1788984814 866595
0 2811 43 0 1788984814 867372
0 2826 55 0 1788984814 868134
0 2829 34 0 1788984814 868270
0 2832 32 0 1788984814 868367
0 2833 29 0 1788984814 868397
0 2843 46 0 1788984814 868800
0 2872 37 0 1788984814 870084
0 2883 37 0 1788984814 870508
0 2890 34 0 1788984814 870779
0 2891 37 0 1788984814 870818
0 2905 53 0 1788984814 871463
0 2929 40 0 1788984814 872539
0 2960 39 0 1788984814 873915
0 3056 33 0 1788984814 878025
0 3062 31 0 1788984814 878209
0 3083 30 0 1788984814 878929
0 3088 49 0 1788984814 879101
0 3099 33 0 1788984814 879504
0 3111 31 0 1788984814 879929
0 3123 45 0 1788984814 880337
0 3134 30 0 1788984814 880702
0 3136 30 0 1788984814 880764
0 3235 31 0 1788984814 883824
0 3252 30 0 1788984814 884391
0 3265 29 0 1788984814 884815
0 3277 29 0 1788984814 885174
0 3338 39 0 1788984814 887214
0 3353 32 0 1788984814 887682
0 3393 33 0 1788984814 888941
0 3432 30 0 1788984814 890305
0 3436 32 0 1788984814 890431
0 3445 31 0 1788984814 890715
0 3474 30 0 1788984814 891581
0 3477 31 0 1788984814 891679
0 3499 36 0 1788984814 892423
0 3501 51 0 1788984814 892538
0 3523 48 0 1788984814 893460
0 3537 43 0 1788984814 893998
0 3544 32 0 1788984814 894243
0 3545 32 0 1788984814 894276
0 3565 41 0 1788984814 895099
0 3601 40 0 1788984814 896549
0 3605 40 0 1788984814 896741
0 3630 29 0 1788984814 897550
0 3632 36 0 1788984814 897618
0 3684 31 0 1788984814 899275
0 3685 30 0 1788984814 899308
0 3764 29 0 1788984814 901887
0 3790 30 0 1788984814 902712
0 3794 30 0 1788984814 902835
0 3834 29 0 1788984814 904089
0 3837 29 0 1788984814 904181
0 3918 30 0 1788984814 906724
0 3956 42 0 1788984814 907971
0 3966 38 0 1788984814 908297
0 3968 30 0 1788984814 908359
0 3984 30 0 1788984814 908873
0 3994 29 0 1788984814 909181
0 3998 30 0 1788984814 909301
0 4015 65 0 1788984814 909865
0 4039 34 0 1788984814 910695
0 4045 31 0 1788984814 910885
0 4052 30 0 1788984814 911099
0 4096 30 0 1788984814 912450
0 4101 29 0 1788984814 912597
0 4102 35 0 1788984814 912633
0 4107 29 0 1788984814 912782
0 4134 28 0 1788984814 913574
0 4159 30 0 1788984814 914325
0 4169 37 0 1788984814 914628
0 4173 29 0 1788984814 914750
0 4227 29 0 1788984814 916375
0 4267 55 0 1788984814 917826
0 4308 34 0 1788984814 919341
0 4316 46 0 1788984814 919617
0 4327 59 0 1788984814 919999
0 4354 28 0 1788984814 920979
0 4387 29 0 1788984814 921993
0 4410 45 0 1788984814 923024
0 4428 30 0 1788984814 923693
0 4429 36 0 1788984814 923732
0 4469 29 0 1788984814 924961
0 4485 29 0 1788984814 925443
0 4487 29 0 1788984814 925502
0 4508 29 0 1788984814 926163
0 4532 30 0 1788984814 926893
0 4591 33 0 1788984814 928934
0 4611 33 0 1788984814 929569
0 4612 35 0 1788984814 929606
0 4629 30 0 1788984814 930192
0 4639 29 0 1788984814 930519
0 4661 34 0 1788984814 931204
0 4668 29 0 1788984814 931412
0 4731 31 0 1788984814 933418
0 4763 30 0 1788984814 934386
0 4825 29 0 1788984814 936306
0 4923 39 0 1788984814 939587
0 4924 45 0 1788984814 939635
0 5015 39 0 1788984814 943014
0 5020 45 0 1788984814 943222
0 5030 47 0 1788984814 943633
0 5031 43 0 1788984814 943678
0 5038 40 0 1788984814 943957
0 5073 39 0 1788984814 945490
0 5110 40 0 1788984814 946990
0 5177 40 0 1788984814 949735
0 5195 43 0 1788984814 950464
0 5199 39 0 1788984814 950663
0 5200 47 0 1788984814 950713
0 5211 37 0 1788984814 951162
0 5218 41 0 1788984814 951498
0 5222 45 0 1788984814 951698
0 5223 42 0 1788984814 951742
0 5229 40 0 1788984814 951993
0 5237 30 0 1788984814 952287
0 5238 30 0 1788984814 952319
0 5283 35 0 1788984814 954122
0 5310 30 0 1788984814 955009
0 5323 30 0 1788984814 955432
0 5332 30 0 1788984814 955732
0 5336 30 0 1788984814 955854
0 5363 38 0 1788984814 956834
0 5369 29 0 1788984814 957017
0 5422 79 0 1788984814 958874
0 5428 29 0 1788984814 959075
0 5429 29 0 1788984814 959106
0 5448 32 0 1788984814 959677
0 5468 29 0 1788984814 960278
0 5473 29 0 1788984814 960425
0 5479 30 0 1788984814 960602
0 5507 30 0 1788984814 961457
0 5512 29 0 1788984814 961604
0 5514 30 0 1788984814 961718
0 5516 29 0 1788984814 961778
0 5545 29 0 1788984814 962696
0 5554 30 0 1788984814 962974
0 5588 29 0 1788984814 963990
0 5591 29 0 1788984814 964079
0 5613 30 0 1788984814 964785
0 5626 29 0 1788984814 965169
0 5627 61 0 1788984814 965231
0 5634 29 0 1788984814 965492
0 5657 30 0 1788984814 966199
0 5691 32 0 1788984814 967320
0 5693 29 0 1788984814 967382
0 5696 30 0 1788984814 967473
0 5716 35 0 1788984814 968138
0 5736 29 0 1788984814 968810
0 5761 44 0 1788984814 969637
0 5767 30 0 1788984814 969821
0 5779 29 0 1788984814 970181
0 5792 30 0 1788984814 970583
0 5804 33 0 1788984814 970963
0 5808 29 0 1788984814 971110
0 5840 29 0 1788984814 972096
0 5842 30 0 1788984814 972157
0 5846 30 0 1788984814 972276
0 5851 29 0 1788984814 972423
0 5857 29 0 1788984814 972600
0 5897 34 0 1788984814 973899
0 5900 34 0 1788984814 974024
0 5901 31 0 1788984814 974057
0 5904 44 0 1788984814 974175
0 5913 47 0 1788984814 974586
0 5930 31 0 1788984814 975335
0 5931 30 0 1788984814 975367
0 5940 45 0 1788984814 975651
0 5941 37 0 1788984814 975689
0 5952 29 0 1788984814 976015
0 5962 30 0 1788984814 976314
0 5981 30 0 1788984814 976884
0 5990 30 0 1788984814 977156
0 5998 30 0 1788984814 977397
0 6004 30 0 1788984814 977575
0 6029 30 0 1788984814 978332
0 6050 29 0 1788984814 979030
0 6101 39 0 1788984814 980966
0 6106 39 0 1788984814 981162
0 6127 39 0 1788984814 981979
0 6132 38 0 1788984814 982173
0 6149 38 0 1788984814 982859
0 6152 38 0 1788984814 982979
0 6221 31 0 1788984814 985525
0 6240 30 0 1788984814 986172
0 6280 30 0 1788984814 987698
0 6332 35 0 1788984814 989505
0 6369 33 0 1788984814 990679
