pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 4
number of threads: 4
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 561234
number of failed transactions: 0 (0.000%)
latency average = 0.071 ms
initial connection time = 13.118 ms
tps = 56196.112150 (without initial connection time)
===LOGS===
0 9 51 0 1788977229 137742
0 34 57 0 1788977229 138953
0 39 82 0 1788977229 139273
0 69 41 0 1788977229 141101
0 72 45 0 1788977229 141251
0 86 33 0 1788977229 141837
0 92 35 0 1788977229 142050
0 95 41 0 1788977229 142166
0 105 71 0 1788977229 142802
0 106 64 0 1788977229 142870
0 110 63 0 1788977229 143128
0 111 66 0 1788977229 143196
0 113 85 0 1788977229 143348
0 125 49 0 1788977229 144078
0 127 46 0 1788977229 144175
0 151 38 0 1788977229 145407
0 168 57 0 1788977229 146227
0 248 51 0 1788977229 150807
0 261 77 0 1788977229 151636
0 310 59 0 1788977229 154457
0 370 44 0 1788977229 158109
0 373 46 0 1788977229 158249
0 375 44 0 1788977229 158341
0 432 70 0 1788977229 161607
0 433 61 0 1788977229 161676
0 439 64 0 1788977229 162074
0 511 61 0 1788977229 166239
0 514 74 0 1788977229 166633
0 543 0 0 1788977229 168896
0 548 0 0 1788977229 169159
0 587 68 0 1788977229 171662
0 617 57 0 1788977229 173561
0 622 55 0 1788977229 173847
0 711 73 0 1788977229 178609
0 722 55 0 1788977229 179284
0 726 53 0 1788977229 179510
0 753 48 0 1788977229 181078
0 784 71 0 1788977229 182933
0 839 58 0 1788977229 185895
0 844 61 0 1788977229 186191
0 850 51 0 1788977229 186506
0 882 43 0 1788977229 188125
0 883 53 0 1788977229 188181
0 895 54 0 1788977229 188834
0 902 53 0 1788977229 189222
0 913 56 0 1788977229 189840
0 915 59 0 1788977229 189959
0 930 75 0 1788977229 190794
0 942 53 0 1788977229 191561
0 971 64 0 1788977229 193494
0 985 42 0 1788977229 194170
0 986 42 0 1788977229 194214
0 993 56 0 1788977229 194585
0 1005 63 0 1788977229 195297
0 1035 48 0 1788977229 196985
0 1036 68 0 1788977229 197055
0 1038 46 0 1788977229 197153
0 1044 46 0 1788977229 197442
0 1050 52 0 1788977229 197771
0 1056 45 0 1788977229 198042
0 1067 73 0 1788977229 198638
0 1073 50 0 1788977229 198965
0 1104 55 0 1788977229 200704
0 1120 39 0 1788977229 201516
0 1136 59 0 1788977229 202461
0 1143 58 0 1788977229 202877
0 1146 66 0 1788977229 203042
0 1147 52 0 1788977229 203095
0 1214 47 0 1788977229 206501
0 1286 54 0 1788977229 209968
0 1314 86 0 1788977229 211672
0 1332 69 0 1788977229 212948
0 1359 51 0 1788977229 214851
0 1388 58 0 1788977229 216405
0 1403 97 0 1788977229 217658
0 1413 59 0 1788977229 218280
0 1417 62 0 1788977229 218534
0 1453 53 0 1788977229 220590
0 1470 69 0 1788977229 221561
0 1474 51 0 1788977229 221829
0 1478 47 0 1788977229 222065
0 1508 46 0 1788977229 223622
0 1512 50 0 1788977229 223842
0 1514 52 0 1788977229 223960
0 1519 47 0 1788977229 224218
0 1544 53 0 1788977229 225511
0 1619 47 0 1788977229 229348
0 1650 38 0 1788977229 230809
0 1700 53 0 1788977229 233733
0 1701 55 0 1788977229 233792
0 1715 47 0 1788977229 234485
0 1720 53 0 1788977229 234746
0 1723 43 0 1788977229 234883
0 1745 57 0 1788977229 235980
0 1750 55 0 1788977229 236268
0 1770 43 0 1788977229 237358
0 1788 45 0 1788977229 238324
0 1804 50 0 1788977229 239042
0 1838 59 0 1788977229 241160
0 1906 61 0 1788977229 245720
0 1917 64 0 1788977229 246426
0 1959 50 0 1788977229 248793
0 1965 58 0 1788977229 249142
0 1969 48 0 1788977229 249370
0 1995 58 0 1788977229 250955
0 2001 47 0 1788977229 251300
0 2052 58 0 1788977229 254174
0 2071 43 0 1788977229 255172
0 2078 42 0 1788977229 255492
0 2159 85 0 1788977229 260845
0 2188 55 0 1788977229 262497
0 2204 87 0 1788977229 263973
0 2205 94 0 1788977229 264072
0 2212 82 0 1788977229 264643
0 2225 62 0 1788977229 265428
0 2274 76 0 1788977229 268767
0 2277 50 0 1788977229 268984
0 2281 46 0 1788977229 269175
0 2301 50 0 1788977229 270372
0 2312 62 0 1788977229 271028
0 2328 52 0 1788977229 271981
0 2367 50 0 1788977229 274107
0 2370 50 0 1788977229 274256
0 2377 47 0 1788977229 274609
0 2399 52 0 1788977229 275752
0 2419 54 0 1788977229 276943
0 2420 54 0 1788977229 276999
0 2481 72 0 1788977229 280638
0 2484 55 0 1788977229 280871
0 2491 56 0 1788977229 281256
0 2495 57 0 1788977229 281523
0 2497 66 0 1788977229 281637
0 2506 69 0 1788977229 282165
0 2509 62 0 1788977229 282363
0 2536 54 0 1788977229 284192
0 2568 87 0 1788977229 285945
0 2577 98 0 1788977229 286665
0 2583 76 0 1788977229 287156
0 2594 49 0 1788977229 287905
0 2611 49 0 1788977229 288842
0 2686 64 0 1788977229 293009
0 2687 70 0 1788977229 293083
0 2824 61 0 1788977229 300382
0 2849 72 0 1788977229 302232
0 2864 48 0 1788977229 303094
0 2878 50 0 1788977229 303864
0 2897 51 0 1788977229 304894
0 2907 53 0 1788977229 305434
0 2983 81 0 1788977229 309881
0 3001 49 0 1788977229 310833
0 3006 68 0 1788977229 311141
0 3032 67 0 1788977229 312657
0 3036 53 0 1788977229 312891
0 3102 44 0 1788977229 317315
0 3104 34 0 1788977229 317394
0 3118 43 0 1788977229 317977
0 3136 83 0 1788977229 318875
0 3216 104 0 1788977229 324848
0 3225 56 0 1788977229 325414
0 3248 90 0 1788977229 326837
0 3255 62 0 1788977229 327264
0 3257 59 0 1788977229 327376
0 3267 62 0 1788977229 328145
0 3304 62 0 1788977229 331398
0 3398 60 0 1788977229 339954
0 3405 47 0 1788977229 340367
0 3434 79 0 1788977229 341901
0 3449 56 0 1788977229 342921
0 3506 77 0 1788977229 346878
0 3519 45 0 1788977229 347589
0 3520 74 0 1788977229 347666
0 3523 51 0 1788977229 347824
0 3527 51 0 1788977229 348031
