pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 32
number of threads: 8
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 815544
number of failed transactions: 0 (0.000%)
latency average = 0.390 ms
initial connection time = 71.348 ms
tps = 82041.744370 (without initial connection time)
===LOGS===
1 9 182 0 1788977277 640020
2 6 148 0 1788977277 641030
2 8 128 0 1788977277 641983
1 22 195 0 1788977277 642682
1 26 192 0 1788977277 643469
0 27 226 0 1788977277 643629
0 28 224 0 1788977277 643856
1 29 68 0 1788977277 644018
1 34 70 0 1788977277 645013
2 26 597 0 1788977277 650975
0 55 451 0 1788977277 651221
1 69 302 0 1788977277 656503
0 77 252 0 1788977277 659650
0 92 271 0 1788977277 663646
2 53 475 0 1788977277 665444
3 43 770 0 1788977277 665666
2 58 435 0 1788977277 667668
0 109 336 0 1788977277 668355
0 110 295 0 1788977277 668654
1 112 295 0 1788977277 669261
3 51 318 0 1788977277 669382
2 63 299 0 1788977277 669717
0 129 261 0 1788977277 673503
0 131 218 0 1788977277 673995
2 73 692 0 1788977277 674002
3 62 224 0 1788977277 674145
2 78 448 0 1788977277 675793
0 146 308 0 1788977277 677648
1 149 247 0 1788977277 678278
3 90 0 0 1788977277 680876
1 165 132 0 1788977277 683109
0 171 159 0 1788977277 684165
0 172 101 0 1788977277 684271
0 190 308 0 1788977277 687896
0 192 162 0 1788977277 688196
0 204 260 0 1788977277 691173
0 214 288 0 1788977277 694427
0 217 407 0 1788977277 695402
1 215 390 0 1788977277 697296
0 224 257 0 1788977277 697560
1 223 310 0 1788977277 700452
1 231 335 0 1788977277 705511
1 237 295 0 1788977277 707767
0 250 293 0 1788977277 707931
1 238 567 0 1788977277 708341
1 244 0 0 1788977277 709981
3 165 379 0 1788977277 713414
1 263 324 0 1788977277 715464
0 279 143 0 1788977277 715946
1 267 236 0 1788977277 716662
1 269 461 0 1788977277 717274
1 278 230 0 1788977277 719809
2 162 374 0 1788977277 719971
3 180 493 0 1788977277 720328
0 298 349 0 1788977277 721379
1 287 291 0 1788977277 722765
0 305 354 0 1788977277 724298
3 190 513 0 1788977277 725870
0 310 269 0 1788977277 727428
0 314 322 0 1788977277 728682
2 178 489 0 1788977277 729464
0 331 423 0 1788977277 734276
1 320 225 0 1788977277 735735
0 342 272 0 1788977277 737637
3 211 770 0 1788977277 738319
1 331 334 0 1788977277 740003
1 333 467 0 1788977277 740823
0 359 265 0 1788977277 742797
1 347 405 0 1788977277 745829
1 354 330 0 1788977277 747872
0 381 316 0 1788977277 749387
0 382 306 0 1788977277 749700
1 366 341 0 1788977277 751484
0 389 301 0 1788977277 752099
0 396 203 0 1788977277 754433
0 404 183 0 1788977277 757012
2 233 0 0 1788977277 759112
3 254 0 0 1788977277 759704
0 413 386 0 1788977277 761726
3 265 699 0 1788977277 763372
0 427 359 0 1788977277 766631
3 276 556 0 1788977277 768376
1 414 286 0 1788977277 769692
