pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 16
number of threads: 8
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 757193
number of failed transactions: 0 (0.000%)
latency average = 0.210 ms
initial connection time = 39.285 ms
tps = 76011.938361 (without initial connection time)
===LOGS===
1 8 176 0 1788977550 992998
1 11 187 0 1788977550 993498
1 19 200 0 1788977550 995041
0 40 76 0 1788977550 996131
0 41 78 0 1788977550 996215
0 62 138 0 1788977550 998668
1 56 162 0 1788977551 1275
1 61 401 0 1788977551 2714
1 76 203 0 1788977551 7911
0 119 77 0 1788977551 8796
0 155 147 0 1788977551 13783
1 121 137 0 1788977551 15432
0 169 155 0 1788977551 15667
0 186 160 0 1788977551 22825
1 144 143 0 1788977551 23534
0 191 239 0 1788977551 23703
1 154 136 0 1788977551 25029
1 178 139 0 1788977551 28847
0 246 142 0 1788977551 32166
1 214 151 0 1788977551 39669
0 275 150 0 1788977551 42831
1 234 444 0 1788977551 43921
0 289 0 0 1788977551 44232
1 239 220 0 1788977551 45001
0 332 65 0 1788977551 48046
0 336 79 0 1788977551 48353
0 341 72 0 1788977551 48749
1 277 76 0 1788977551 50764
1 279 112 0 1788977551 50962
1 281 68 0 1788977551 51114
1 294 83 0 1788977551 52412
1 364 74 0 1788977551 58945
0 367 92 0 1788977551 62699
1 405 137 0 1788977551 62725
1 408 0 0 1788977551 62998
1 449 76 0 1788977551 69888
1 454 134 0 1788977551 70392
1 455 69 0 1788977551 70464
1 481 83 0 1788977551 73221
0 448 0 0 1788977551 75097
0 458 0 0 1788977551 75713
0 463 74 0 1788977551 76170
0 466 88 0 1788977551 76435
0 486 363 0 1788977551 79125
1 529 91 0 1788977551 79865
1 534 69 0 1788977551 80292
0 497 104 0 1788977551 80311
1 542 85 0 1788977551 81384
0 520 0 0 1788977551 82859
0 571 0 0 1788977551 86915
0 606 0 0 1788977551 90197
0 637 369 0 1788977551 94638
1 593 139 0 1788977551 99622
1 600 147 0 1788977551 100573
0 697 142 0 1788977551 105228
0 703 153 0 1788977551 107326
1 696 65 0 1788977551 116268
0 778 80 0 1788977551 121892
1 724 0 0 1788977551 122057
1 739 251 0 1788977551 125406
0 800 83 0 1788977551 125869
1 744 63 0 1788977551 126260
0 805 193 0 1788977551 126374
0 827 156 0 1788977551 129807
0 834 140 0 1788977551 130909
1 780 140 0 1788977551 131947
0 848 147 0 1788977551 132894
1 787 148 0 1788977551 132970
1 804 163 0 1788977551 136190
1 825 146 0 1788977551 139190
0 911 148 0 1788977551 142968
1 870 137 0 1788977551 146205
1 878 1666 0 1788977551 148977
1 889 159 0 1788977551 151118
0 999 180 0 1788977551 160610
1 946 146 0 1788977551 161475
0 1015 133 0 1788977551 162997
1 990 163 0 1788977551 167952
0 1058 139 0 1788977551 173395
1 1037 136 0 1788977551 180000
1 1073 158 0 1788977551 185194
