pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 64
number of threads: 8
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 756046
number of failed transactions: 0 (0.000%)
latency average = 0.836 ms
initial connection time = 143.115 ms
tps = 76557.387308 (without initial connection time)
===LOGS===
1 2 212 0 1788984314 544705
1 9 71 0 1788984314 545305
1 13 149 0 1788984314 545693
4 7 181 0 1788984314 546389
3 4 972 0 1788984314 547098
1 25 0 0 1788984314 547340
4 13 0 0 1788984314 548749
1 34 0 0 1788984314 549690
7 4 352 0 1788984314 553289
5 19 157 0 1788984314 555554
1 65 314 0 1788984314 555839
1 71 0 0 1788984314 556641
2 21 422 0 1788984314 557602
5 23 408 0 1788984314 557618
5 27 223 0 1788984314 560259
4 40 150 0 1788984314 560604
2 29 661 0 1788984314 562193
2 34 285 0 1788984314 563808
1 115 0 0 1788984314 564424
6 27 225 0 1788984314 567670
0 54 252 0 1788984314 568257
3 16 712 0 1788984314 571661
4 61 559 0 1788984314 573245
1 154 0 0 1788984314 585260
0 79 507 0 1788984314 585332
1 155 910 0 1788984314 586223
7 42 1190 0 1788984314 587391
2 74 1189 0 1788984314 588601
4 74 705 0 1788984314 589766
7 48 0 0 1788984314 592498
2 83 1492 0 1788984314 598024
6 63 732 0 1788984314 600410
0 96 778 0 1788984314 601583
2 89 326 0 1788984314 603712
0 102 289 0 1788984314 604632
6 71 0 0 1788984314 605972
1 184 358 0 1788984314 606540
5 95 801 0 1788984314 608525
7 66 884 0 1788984314 609371
1 189 660 0 1788984314 610035
2 103 273 0 1788984314 613109
6 84 510 0 1788984314 617368
3 41 865 0 1788984314 618274
2 113 709 0 1788984314 621224
7 80 658 0 1788984314 622307
6 98 861 0 1788984314 629528
7 86 900 0 1788984314 629534
0 146 765 0 1788984314 631600
1 222 1046 0 1788984314 635257
7 93 565 0 1788984314 637403
6 110 0 0 1788984314 640920
0 164 719 0 1788984314 641749
0 169 188 0 1788984314 645353
1 233 844 0 1788984314 646028
2 140 537 0 1788984314 646337
5 142 449 0 1788984314 647378
0 188 260 0 1788984314 655198
4 142 611 0 1788984314 659866
5 160 1854 0 1788984314 661124
4 152 494 0 1788984314 664960
1 264 714 0 1788984314 672146
6 148 529 0 1788984314 674985
3 111 1631 0 1788984314 679403
6 159 922 0 1788984314 687114
1 284 0 0 1788984314 691945
1 286 532 0 1788984314 693402
7 134 696 0 1788984314 694542
3 131 718 0 1788984314 699462
6 173 749 0 1788984314 700606
6 178 609 0 1788984314 704805
2 212 2831 0 1788984314 710816
4 202 813 0 1788984314 712238
4 204 980 0 1788984314 714339
0 263 982 0 1788984314 715433
6 190 424 0 1788984314 716257
0 267 1605 0 1788984314 720531
1 325 1577 0 1788984314 729594
3 164 753 0 1788984314 729601
0 277 732 0 1788984314 730348
1 330 1377 0 1788984314 734514
6 220 493 0 1788984314 734533
6 237 187 0 1788984314 743979
5 249 938 0 1788984314 747338
3 175 936 0 1788984314 747894
7 173 896 0 1788984314 747905
5 251 713 0 1788984314 748576
7 176 1091 0 1788984314 750767
4 254 425 0 1788984314 751250
6 252 303 0 1788984314 751608
2 252 173 0 1788984314 758389
2 253 578 0 1788984314 758974
3 189 528 0 1788984314 758981
3 191 201 0 1788984314 760248
6 271 180 0 1788984314 760257
6 285 320 0 1788984314 764657
5 267 631 0 1788984314 768462
3 208 628 0 1788984314 769118
3 209 338 0 1788984314 769505
7 194 421 0 1788984314 769988
3 217 376 0 1788984314 773557
7 199 938 0 1788984314 774156
3 220 87 0 1788984314 774262
5 279 508 0 1788984314 775505
1 372 979 0 1788984314 775924
3 224 519 0 1788984314 776481
5 284 273 0 1788984314 778075
2 255 194 0 1788984314 779940
2 258 0 0 1788984314 782070
0 328 2156 0 1788984314 782103
6 311 443 0 1788984314 782662
4 301 3158 0 1788984314 786393
1 381 4234 0 1788984314 790676
4 305 2740 0 1788984314 798947
6 320 132 0 1788984314 800353
3 267 184 0 1788984314 808229
5 304 387 0 1788984314 808645
6 349 232 0 1788984314 808919
6 351 234 0 1788984314 809484
4 332 1552 0 1788984314 817767
2 300 0 0 1788984314 845369
2 307 0 0 1788984314 866853
3 297 120 0 1788984314 871875
0 344 604 0 1788984314 872099
2 310 7994 0 1788984314 877323
4 347 529 0 1788984314 894249
1 404 391 0 1788984314 894669
0 357 923 0 1788984314 896527
4 355 398 0 1788984314 897837
2 326 590 0 1788984314 901691
0 367 2981 0 1788984314 919880
0 368 933 0 1788984314 920904
0 369 395 0 1788984314 921304
0 371 644 0 1788984314 922774
6 393 309 0 1788984314 923399
5 339 571 0 1788984314 924012
0 373 519 0 1788984314 924322
2 337 993 0 1788984314 925685
3 354 229 0 1788984314 928881
6 401 282 0 1788984314 929275
0 381 1105 0 1788984314 931424
2 349 1038 0 1788984314 935251
1 431 1052 0 1788984314 937065
7 273 798 0 1788984314 938550
5 362 504 0 1788984314 940016
3 377 1679 0 1788984314 944502
1 441 965 0 1788984314 945383
4 417 325 0 1788984314 945391
2 361 1077 0 1788984314 946309
4 423 141 0 1788984314 947511
1 444 964 0 1788984314 948027
7 285 850 0 1788984314 949168
4 434 271 0 1788984314 950607
0 401 890 0 1788984314 950825
1 450 315 0 1788984314 951445
4 443 296 0 1788984314 952756
6 456 257 0 1788984314 954377
6 461 353 0 1788984314 955872
4 458 272 0 1788984314 956838
1 464 510 0 1788984314 957509
0 418 563 0 1788984314 958269
1 466 553 0 1788984314 958631
6 476 126 0 1788984314 960216
1 474 589 0 1788984314 963253
4 481 339 0 1788984314 963518
0 431 583 0 1788984314 965520
1 485 428 0 1788984314 969056
0 439 615 0 1788984314 969890
6 499 182 0 1788984314 969990
6 500 327 0 1788984314 970321
4 502 232 0 1788984314 971215
1 491 704 0 1788984314 972516
0 447 522 0 1788984314 974422
6 509 562 0 1788984314 974681
2 384 1802 0 1788984314 976390
0 455 617 0 1788984314 979060
4 528 102 0 1788984314 981244
1 508 542 0 1788984314 982317
1 509 526 0 1788984314 982846
7 311 1698 0 1788984314 983256
7 313 1690 0 1788984314 986408
4 554 291 0 1788984314 988482
0 473 623 0 1788984314 988942
1 527 558 0 1788984314 992493
0 480 595 0 1788984314 992749
4 573 294 0 1788984314 993634
6 565 348 0 1788984314 997206
7 321 1367 0 1788984314 998692
4 599 140 0 1788984315 43
3 441 175 0 1788984315 10180
5 432 315 0 1788984315 10370
3 446 423 0 1788984315 11785
0 503 3069 0 1788984315 12054
1 551 1230 0 1788984315 14018
6 596 4489 0 1788984315 23222
7 332 761 0 1788984315 23363
4 640 270 0 1788984315 24460
2 412 962 0 1788984315 26910
5 448 667 0 1788984315 27219
1 561 939 0 1788984315 27952
4 668 171 0 1788984315 28039
3 465 555 0 1788984315 30877
5 454 951 0 1788984315 31324
2 417 385 0 1788984315 31584
5 455 317 0 1788984315 31645
4 691 241 0 1788984315 32579
4 699 94 0 1788984315 33975
0 522 127 0 1788984315 34560
3 483 273 0 1788984315 38573
4 713 316 0 1788984315 39495
5 477 713 0 1788984315 40263
6 603 5141 0 1788984315 42745
3 491 573 0 1788984315 43284
4 735 169 0 1788984315 43801
5 483 726 0 1788984315 43898
5 486 571 0 1788984315 45687
4 748 253 0 1788984315 46388
4 752 179 0 1788984315 47039
4 755 126 0 1788984315 47523
2 430 1068 0 1788984315 48111
4 761 229 0 1788984315 48670
7 345 631 0 1788984315 49626
4 771 162 0 1788984315 50287
4 776 196 0 1788984315 51183
3 505 401 0 1788984315 51587
4 784 179 0 1788984315 52577
0 548 152 0 1788984315 52733
7 352 857 0 1788984315 54539
5 503 398 0 1788984315 55028
4 797 39 0 1788984315 55349
7 353 1372 0 1788984315 56017
5 505 737 0 1788984315 56259
7 354 700 0 1788984315 56721
4 804 290 0 1788984315 56762
5 508 486 0 1788984315 57529
4 825 230 0 1788984315 63586
7 365 787 0 1788984315 64353
7 366 706 0 1788984315 65063
5 530 323 0 1788984315 66856
5 533 450 0 1788984315 67752
0 607 381 0 1788984315 68676
5 558 304 0 1788984315 73757
4 875 172 0 1788984315 74898
4 878 119 0 1788984315 75248
4 882 150 0 1788984315 76024
3 578 213 0 1788984315 76507
4 902 170 0 1788984315 79204
4 928 411 0 1788984315 86510
7 400 748 0 1788984315 91573
1 603 116 0 1788984315 91986
1 605 978 0 1788984315 94543
4 964 307 0 1788984315 95777
5 592 625 0 1788984315 96500
4 975 249 0 1788984315 98042
0 658 190 0 1788984315 99270
7 408 885 0 1788984315 99926
0 678 72 0 1788984315 104355
1 611 1772 0 1788984315 104681
