pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 8
number of threads: 8
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 857579
number of failed transactions: 0 (0.000%)
latency average = 0.093 ms
initial connection time = 19.028 ms
tps = 85909.478684 (without initial connection time)
===LOGS===
0 9 67 0 1788984266 85437
0 30 83 0 1788984266 87031
0 48 93 0 1788984266 88910
0 66 77 0 1788984266 90603
0 91 212 0 1788984266 93167
0 122 92 0 1788984266 95425
0 144 124 0 1788984266 97711
0 158 81 0 1788984266 101312
0 171 144 0 1788984266 103121
0 216 67 0 1788984266 107516
0 269 113 0 1788984266 112277
0 302 72 0 1788984266 115473
0 330 94 0 1788984266 118172
0 345 70 0 1788984266 119465
0 365 85 0 1788984266 121090
0 371 87 0 1788984266 121570
0 394 91 0 1788984266 123693
0 420 63 0 1788984266 125740
0 421 96 0 1788984266 125839
0 425 81 0 1788984266 127999
0 447 0 0 1788984266 129791
0 455 81 0 1788984266 130438
0 486 0 0 1788984266 133210
0 504 71 0 1788984266 134552
0 508 73 0 1788984266 134887
0 538 0 0 1788984266 137280
0 568 0 0 1788984266 139451
0 592 67 0 1788984266 141131
0 597 68 0 1788984266 141475
0 622 0 0 1788984266 143303
0 644 70 0 1788984266 145092
0 657 69 0 1788984266 146079
0 661 70 0 1788984266 146367
0 662 71 0 1788984266 146441
0 665 81 0 1788984266 146689
0 715 67 0 1788984266 150282
0 735 66 0 1788984266 151767
0 736 81 0 1788984266 151852
0 738 66 0 1788984266 151987
0 750 73 0 1788984266 152790
0 751 83 0 1788984266 152876
0 772 76 0 1788984266 154464
0 788 68 0 1788984266 155759
0 792 83 0 1788984266 156052
0 797 69 0 1788984266 156400
0 828 64 0 1788984266 158724
0 838 68 0 1788984266 159438
0 844 65 0 1788984266 159872
0 854 68 0 1788984266 160588
0 857 72 0 1788984266 160807
0 864 72 0 1788984266 161310
0 866 0 0 1788984266 161483
0 882 76 0 1788984266 162760
0 928 77 0 1788984266 168531
0 979 71 0 1788984266 172363
0 1012 74 0 1788984266 174751
0 1038 82 0 1788984266 176711
0 1056 64 0 1788984266 178051
0 1057 66 0 1788984266 178120
0 1093 70 0 1788984266 180851
0 1103 67 0 1788984266 181539
0 1109 71 0 1788984266 181997
0 1130 68 0 1788984266 183549
0 1143 69 0 1788984266 184491
0 1146 75 0 1788984266 184723
0 1150 86 0 1788984266 185035
0 1165 79 0 1788984266 186136
0 1181 72 0 1788984266 192404
0 1182 91 0 1788984266 192498
0 1221 115 0 1788984266 196648
0 1228 89 0 1788984266 197247
0 1240 84 0 1788984266 198334
0 1243 84 0 1788984266 198593
0 1253 86 0 1788984266 199480
0 1267 74 0 1788984266 200599
0 1291 74 0 1788984266 202528
0 1294 104 0 1788984266 202796
0 1363 63 0 1788984266 207832
0 1370 65 0 1788984266 208337
0 1377 80 0 1788984266 208864
0 1418 70 0 1788984266 212100
0 1472 87 0 1788984266 216083
0 1480 76 0 1788984266 216738
0 1495 81 0 1788984266 218048
0 1525 73 0 1788984266 220481
0 1540 177 0 1788984266 221732
0 1552 74 0 1788984266 222618
0 1559 74 0 1788984266 223145
0 1575 68 0 1788984266 224412
0 1579 75 0 1788984266 224746
0 1580 76 0 1788984266 224826
0 1647 69 0 1788984266 229600
0 1744 73 0 1788984266 237195
0 1745 75 0 1788984266 237273
0 1808 71 0 1788984266 241921
0 1844 79 0 1788984266 244650
0 1954 79 0 1788984266 256663
0 2050 97 0 1788984266 263725
0 2055 67 0 1788984266 264109
0 2069 73 0 1788984266 265121
0 2084 76 0 1788984266 266276
0 2085 79 0 1788984266 266358
0 2086 78 0 1788984266 266438
0 2092 79 0 1788984266 266918
0 2103 67 0 1788984266 267723
0 2105 72 0 1788984266 267873
0 2123 67 0 1788984266 269148
0 2131 69 0 1788984266 269718
0 2134 69 0 1788984266 269928
0 2199 79 0 1788984266 274550
0 2206 64 0 1788984266 275058
0 2233 65 0 1788984266 276858
0 2242 67 0 1788984266 277447
0 2249 68 0 1788984266 277941
0 2254 67 0 1788984266 278288
