pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 8
number of threads: 8
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 825043
number of failed transactions: 0 (0.000%)
latency average = 0.097 ms
initial connection time = 21.823 ms
tps = 82674.485428 (without initial connection time)
===LOGS===
0 1 3663 0 1788867498 482970
0 15 187 0 1788867498 485400
0 83 0 0 1788867498 493075
0 88 0 0 1788867498 493694
0 102 0 0 1788867498 494858
0 105 0 0 1788867498 495080
0 130 0 0 1788867498 497099
0 181 127 0 1788867498 501499
0 193 81 0 1788867498 502968
0 230 168 0 1788867498 508411
0 244 133 0 1788867498 511139
0 250 82 0 1788867498 512023
0 275 83 0 1788867498 516410
0 299 106 0 1788867498 519890
0 300 163 0 1788867498 520057
0 326 77 0 1788867498 522377
0 363 83 0 1788867498 525213
0 368 115 0 1788867498 525647
0 376 86 0 1788867498 526363
0 400 78 0 1788867498 528447
0 401 75 0 1788867498 528526
0 419 78 0 1788867498 530077
0 425 123 0 1788867498 530814
0 464 0 0 1788867498 535960
0 485 0 0 1788867498 539508
0 509 0 0 1788867498 543183
0 518 0 0 1788867498 544497
0 540 0 0 1788867498 547903
0 548 0 0 1788867498 549269
0 550 73 0 1788867498 549457
0 574 0 0 1788867498 552157
0 580 0 0 1788867498 552836
0 593 0 0 1788867498 554097
0 617 0 0 1788867498 555985
0 636 0 0 1788867498 558294
0 664 0 0 1788867498 560766
0 713 0 0 1788867498 565272
0 735 0 0 1788867498 567065
0 745 0 0 1788867498 567840
0 768 0 0 1788867498 569646
0 812 0 0 1788867498 573138
0 823 0 0 1788867498 573932
0 859 0 0 1788867498 576546
0 860 0 0 1788867498 576618
0 862 0 0 1788867498 576752
0 866 0 0 1788867498 577014
0 884 0 0 1788867498 578217
0 903 0 0 1788867498 579580
0 908 0 0 1788867498 580096
0 954 67 0 1788867498 583581
0 1005 90 0 1788867498 588916
0 1083 0 0 1788867498 596021
0 1091 0 0 1788867498 596619
0 1104 70 0 1788867498 597533
0 1124 71 0 1788867498 598961
0 1141 69 0 1788867498 600161
0 1204 107 0 1788867498 604901
0 1219 84 0 1788867498 606383
0 1224 87 0 1788867498 606831
0 1227 87 0 1788867498 607097
0 1319 80 0 1788867498 614329
0 1325 0 0 1788867498 614870
0 1340 0 0 1788867498 616259
0 1345 95 0 1788867498 616755
0 1364 73 0 1788867498 618236
0 1385 71 0 1788867498 619717
0 1387 70 0 1788867498 619863
0 1404 65 0 1788867498 621058
0 1408 65 0 1788867498 621314
0 1417 66 0 1788867498 621917
0 1419 95 0 1788867498 622080
0 1428 70 0 1788867498 622755
0 1435 69 0 1788867498 623250
0 1483 0 0 1788867498 626847
0 1509 80 0 1788867498 628684
0 1524 0 0 1788867498 629793
0 1571 0 0 1788867498 633068
0 1595 0 0 1788867498 634708
0 1600 0 0 1788867498 635058
0 1603 0 0 1788867498 635272
0 1664 0 0 1788867498 640111
0 1666 0 0 1788867498 640275
0 1669 0 0 1788867498 640524
0 1679 0 0 1788867498 641260
0 1773 0 0 1788867498 649069
0 1796 109 0 1788867498 651394
0 1810 73 0 1788867498 652534
0 1824 112 0 1788867498 653704
0 1832 90 0 1788867498 654422
0 1835 231 0 1788867498 655365
0 1837 148 0 1788867498 655748
0 1892 70 0 1788867498 661846
0 1915 73 0 1788867498 663481
0 1918 84 0 1788867498 663744
0 1924 83 0 1788867498 664246
0 1935 66 0 1788867498 665089
0 1986 63 0 1788867498 668705
0 2023 120 0 1788867498 672343
0 2034 86 0 1788867498 673522
0 2106 69 0 1788867498 679989
0 2107 70 0 1788867498 680062
0 2118 114 0 1788867498 681006
0 2132 84 0 1788867498 682250
0 2135 66 0 1788867498 682495
0 2170 74 0 1788867498 685049
0 2220 65 0 1788867498 688926
0 2258 81 0 1788867498 691732
0 2259 78 0 1788867498 691813
0 2308 81 0 1788867498 695454
0 2312 67 0 1788867498 695741
0 2350 67 0 1788867498 698779
0 2410 154 0 1788867498 703585
0 2456 80 0 1788867498 707483
0 2604 68 0 1788867498 718654
0 2664 67 0 1788867498 722822
0 2667 68 0 1788867498 723031
0 2693 0 0 1788867498 728274
0 2709 0 0 1788867498 731091
0 2712 119 0 1788867498 731436
0 2787 76 0 1788867498 736678
0 2808 76 0 1788867498 738170
0 2829 82 0 1788867498 739918
0 2881 77 0 1788867498 744250
0 2891 70 0 1788867498 744979
0 2909 74 0 1788867498 746279
0 2924 86 0 1788867498 747502
0 2957 66 0 1788867498 749986
0 2961 64 0 1788867498 750251
0 2977 65 0 1788867498 751296
0 2980 67 0 1788867498 751504
0 2982 72 0 1788867498 751646
0 3078 70 0 1788867498 758167
0 3080 71 0 1788867498 758314
0 3104 68 0 1788867498 759896
0 3126 67 0 1788867498 761394
0 3150 66 0 1788867498 763003
0 3176 64 0 1788867498 764744
0 3179 66 0 1788867498 764945
0 3182 65 0 1788867498 765143
0 3201 66 0 1788867498 766396
0 3230 65 0 1788867498 768363
0 3250 67 0 1788867498 769700
0 3271 77 0 1788867498 771340
0 3287 97 0 1788867498 773028
0 3338 80 0 1788867498 778097
0 3353 64 0 1788867498 779247
0 3356 100 0 1788867498 779483
0 3361 67 0 1788867498 779848
0 3396 74 0 1788867498 782857
0 3399 69 0 1788867498 783068
0 3406 74 0 1788867498 783589
0 3438 73 0 1788867498 786239
0 3475 63 0 1788867498 791166
0 3501 83 0 1788867498 794096
0 3520 69 0 1788867498 796528
0 3524 75 0 1788867498 796843
0 3533 65 0 1788867498 797481
0 3572 90 0 1788867498 803915
0 3577 86 0 1788867498 804391
0 3582 112 0 1788867498 804897
0 3603 90 0 1788867498 807114
0 3626 84 0 1788867498 809794
0 3672 67 0 1788867498 813467
0 3725 70 0 1788867498 817522
0 3791 105 0 1788867498 822199
0 3815 68 0 1788867498 823900
0 3822 69 0 1788867498 824380
0 3825 69 0 1788867498 824589
0 3826 81 0 1788867498 824672
0 3876 70 0 1788867498 828360
0 3903 76 0 1788867498 831129
0 3958 90 0 1788867498 839885
0 3964 119 0 1788867498 840453
0 4020 83 0 1788867498 846009
0 4024 84 0 1788867498 846353
0 4034 102 0 1788867498 847395
0 4064 74 0 1788867498 850350
0 4072 66 0 1788867498 850915
0 4091 73 0 1788867498 852268
0 4099 72 0 1788867498 852897
0 4102 71 0 1788867498 853117
0 4106 71 0 1788867498 853407
0 4107 71 0 1788867498 853482
0 4110 67 0 1788867498 853702
0 4114 65 0 1788867498 853995
0 4124 75 0 1788867498 854696
0 4126 89 0 1788867498 854877
0 4134 78 0 1788867498 855908
0 4157 101 0 1788867498 857821
0 4163 106 0 1788867498 858460
0 4186 69 0 1788867498 860301
0 4213 89 0 1788867498 863881
0 4250 86 0 1788867498 866984
0 4260 74 0 1788867498 867724
0 4264 72 0 1788867498 868019
0 4268 74 0 1788867498 868315
0 4277 81 0 1788867498 869032
0 4290 83 0 1788867498 870122
0 4392 75 0 1788867498 878478
