pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 4
number of threads: 4
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 523315
number of failed transactions: 0 (0.000%)
latency average = 0.076 ms
initial connection time = 13.823 ms
tps = 52385.058484 (without initial connection time)
===LOGS===
0 21 62 0 1788651235 519674
0 65 91 0 1788651235 522847
0 75 81 0 1788651235 523663
0 99 99 0 1788651235 526430
0 142 58 0 1788651235 529831
0 190 50 0 1788651235 532410
0 205 58 0 1788651235 533386
0 222 53 0 1788651235 534435
0 228 51 0 1788651235 534731
0 251 57 0 1788651235 535999
0 338 60 0 1788651235 540782
0 342 49 0 1788651235 540984
0 352 54 0 1788651235 541512
0 378 43 0 1788651235 542698
0 408 53 0 1788651235 544207
0 470 65 0 1788651235 548469
0 486 49 0 1788651235 549430
0 529 50 0 1788651235 551857
0 533 51 0 1788651235 552086
0 565 47 0 1788651235 553611
0 570 49 0 1788651235 553888
0 587 110 0 1788651235 554837
0 594 53 0 1788651235 555205
0 606 49 0 1788651235 555884
0 607 46 0 1788651235 555933
0 618 42 0 1788651235 556433
0 622 51 0 1788651235 556611
0 631 65 0 1788651235 557181
0 655 50 0 1788651235 558608
0 706 72 0 1788651235 561682
0 707 88 0 1788651235 561774
0 722 0 0 1788651235 562743
0 754 56 0 1788651235 564610
0 800 67 0 1788651235 569255
0 803 75 0 1788651235 569499
0 811 65 0 1788651235 570162
0 817 66 0 1788651235 570574
0 829 159 0 1788651235 571803
0 867 88 0 1788651235 575204
0 869 84 0 1788651235 575363
0 897 57 0 1788651235 577332
0 902 63 0 1788651235 577806
0 924 84 0 1788651235 579739
0 933 0 0 1788651235 580390
0 947 68 0 1788651235 581405
0 959 106 0 1788651235 582519
0 963 68 0 1788651235 582827
0 969 81 0 1788651235 583305
0 1007 68 0 1788651235 586188
0 1011 52 0 1788651235 586420
0 1013 0 0 1788651235 586552
0 1069 69 0 1788651235 591157
0 1122 73 0 1788651235 595521
0 1175 64 0 1788651235 599684
0 1201 68 0 1788651235 601524
0 1233 51 0 1788651235 603320
0 1264 53 0 1788651235 604900
0 1277 40 0 1788651235 605589
0 1282 52 0 1788651235 605900
0 1289 59 0 1788651235 606318
0 1319 51 0 1788651235 608130
0 1329 52 0 1788651235 608638
0 1395 57 0 1788651235 612233
0 1407 59 0 1788651235 613017
0 1449 57 0 1788651235 615166
0 1459 43 0 1788651235 615888
0 1460 39 0 1788651235 615931
0 1489 34 0 1788651235 617004
0 1530 46 0 1788651235 618460
0 1534 35 0 1788651235 618608
0 1561 36 0 1788651235 619630
0 1624 41 0 1788651235 622148
0 1627 35 0 1788651235 622262
0 1630 36 0 1788651235 622372
0 1633 34 0 1788651235 622476
0 1648 55 0 1788651235 623190
0 1659 43 0 1788651235 623666
0 1685 68 0 1788651235 625052
0 1698 60 0 1788651235 625953
0 1706 56 0 1788651235 626406
0 1715 50 0 1788651235 626921
0 1719 48 0 1788651235 627134
0 1748 0 0 1788651235 629265
0 1795 45 0 1788651235 631933
0 1819 63 0 1788651235 633312
0 1822 60 0 1788651235 633500
0 1827 85 0 1788651235 633826
0 1834 52 0 1788651235 634217
0 1855 57 0 1788651235 635429
0 1897 56 0 1788651235 637825
0 1901 46 0 1788651235 638038
0 1927 51 0 1788651235 639708
0 1930 47 0 1788651235 639893
0 1938 69 0 1788651235 640415
0 1956 58 0 1788651235 641714
0 1961 52 0 1788651235 642034
0 1964 53 0 1788651235 642193
0 1981 65 0 1788651235 643168
0 2004 90 0 1788651235 644913
0 2035 64 0 1788651235 647075
0 2061 65 0 1788651235 649013
0 2144 49 0 1788651235 654147
0 2153 52 0 1788651235 654618
0 2191 55 0 1788651235 656863
0 2252 54 0 1788651235 660473
0 2269 62 0 1788651235 661532
0 2288 81 0 1788651235 662864
0 2311 45 0 1788651235 664515
0 2331 53 0 1788651235 665563
0 2369 52 0 1788651235 667623
0 2374 51 0 1788651235 667917
0 2375 53 0 1788651235 667972
0 2441 66 0 1788651235 671634
0 2470 44 0 1788651235 673046
0 2472 43 0 1788651235 673134
0 2483 46 0 1788651235 673695
0 2490 49 0 1788651235 674060
0 2508 58 0 1788651235 675035
0 2525 45 0 1788651235 675925
0 2559 51 0 1788651235 677676
0 2567 44 0 1788651235 678135
0 2594 84 0 1788651235 680144
0 2640 51 0 1788651235 683131
0 2738 56 0 1788651235 688657
0 2745 58 0 1788651235 689088
0 2753 43 0 1788651235 689534
0 2756 43 0 1788651235 689674
0 2784 50 0 1788651235 690997
0 2823 45 0 1788651235 693018
0 2831 55 0 1788651235 693440
0 2841 50 0 1788651235 694016
0 2870 70 0 1788651235 695989
0 2878 59 0 1788651235 696544
0 2898 106 0 1788651235 698120
0 2904 89 0 1788651235 698647
0 2955 57 0 1788651235 702538
0 2959 93 0 1788651235 702799
0 3019 69 0 1788651235 707031
0 3032 58 0 1788651235 707886
0 3050 59 0 1788651235 709145
0 3063 55 0 1788651235 709996
0 3083 50 0 1788651235 711122
0 3086 50 0 1788651235 711278
0 3087 44 0 1788651235 711325
0 3095 54 0 1788651235 711739
0 3114 88 0 1788651235 713089
0 3127 57 0 1788651235 713998
0 3166 76 0 1788651235 716202
0 3177 54 0 1788651235 716815
0 3189 50 0 1788651235 717434
0 3267 69 0 1788651235 721740
0 3270 55 0 1788651235 721920
0 3288 46 0 1788651235 722935
0 3309 60 0 1788651235 723998
0 3343 75 0 1788651235 726157
0 3375 51 0 1788651235 727866
0 3381 50 0 1788651235 728177
0 3416 61 0 1788651235 730608
0 3454 0 0 1788651235 733325
0 3495 113 0 1788651235 735921
0 3530 47 0 1788651235 738227
0 3611 81 0 1788651235 743018
0 3630 113 0 1788651235 744399
0 3632 90 0 1788651235 744570
0 3642 57 0 1788651235 745226
0 3645 69 0 1788651235 745491
0 3646 71 0 1788651235 745565
0 3650 78 0 1788651235 745867
0 3672 55 0 1788651235 747347
0 3710 71 0 1788651235 749794
0 3714 60 0 1788651235 750145
0 3736 51 0 1788651235 751468
0 3738 51 0 1788651235 751571
0 3781 49 0 1788651235 754043
0 3792 51 0 1788651235 754606
0 3802 49 0 1788651235 755137
0 3819 55 0 1788651235 756100
