pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 4
number of threads: 4
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 448696
number of failed transactions: 0 (0.000%)
latency average = 0.089 ms
initial connection time = 11.736 ms
tps = 44904.580668 (without initial connection time)
===LOGS===
0 4 51 0 1788867188 168544
0 38 53 0 1788867188 170792
0 64 50 0 1788867188 172347
0 102 72 0 1788867188 174889
0 136 57 0 1788867188 177118
0 147 97 0 1788867188 177878
0 153 85 0 1788867188 178395
0 170 81 0 1788867188 179709
0 211 52 0 1788867188 182113
0 236 59 0 1788867188 183539
0 253 46 0 1788867188 184285
0 259 50 0 1788867188 184584
0 260 52 0 1788867188 184637
0 311 51 0 1788867188 187321
0 388 58 0 1788867188 192542
0 395 61 0 1788867188 193146
0 428 47 0 1788867188 195190
0 441 68 0 1788867188 195991
0 453 108 0 1788867188 197136
0 456 147 0 1788867188 197497
0 459 104 0 1788867188 197939
0 464 67 0 1788867188 198361
0 553 55 0 1788867188 204267
0 615 57 0 1788867188 207651
0 627 62 0 1788867188 208395
0 646 58 0 1788867188 209687
0 655 64 0 1788867188 210188
0 662 49 0 1788867188 210551
0 695 63 0 1788867188 212587
0 703 56 0 1788867188 213094
0 763 43 0 1788867188 216349
0 773 45 0 1788867188 216779
0 791 51 0 1788867188 217602
0 813 62 0 1788867188 218797
0 827 53 0 1788867188 219582
0 841 44 0 1788867188 220266
0 848 67 0 1788867188 220652
0 854 61 0 1788867188 220987
0 894 55 0 1788867188 223325
0 936 63 0 1788867188 225602
0 937 85 0 1788867188 225691
0 998 63 0 1788867188 229520
0 1009 82 0 1788867188 230357
0 1050 55 0 1788867188 233374
0 1053 54 0 1788867188 233545
0 1057 61 0 1788867188 233798
0 1102 56 0 1788867188 236267
0 1116 83 0 1788867188 237197
0 1147 52 0 1788867188 239311
0 1211 91 0 1788867188 245153
0 1234 71 0 1788867188 247035
0 1237 94 0 1788867188 247321
0 1246 57 0 1788867188 248014
0 1247 75 0 1788867188 248093
0 1262 65 0 1788867188 249025
0 1313 68 0 1788867188 252526
0 1320 63 0 1788867188 253053
0 1386 48 0 1788867188 257546
0 1391 68 0 1788867188 257889
0 1403 70 0 1788867188 258775
0 1406 56 0 1788867188 258942
0 1440 50 0 1788867188 261759
0 1454 75 0 1788867188 262827
0 1474 60 0 1788867188 264471
0 1476 90 0 1788867188 264665
0 1569 67 0 1788867188 270303
0 1577 55 0 1788867188 270784
0 1578 57 0 1788867188 270845
0 1588 58 0 1788867188 271410
0 1641 64 0 1788867188 274823
0 1648 78 0 1788867188 275368
0 1658 79 0 1788867188 276180
0 1697 0 0 1788867188 278587
0 1737 51 0 1788867188 280605
0 1742 51 0 1788867188 280887
0 1761 50 0 1788867188 281888
0 1781 60 0 1788867188 283078
0 1782 62 0 1788867188 283143
0 1804 50 0 1788867188 284363
0 1808 89 0 1788867188 284634
0 1870 62 0 1788867188 288275
0 1902 51 0 1788867188 290235
0 1921 61 0 1788867188 291187
0 1930 52 0 1788867188 291683
0 1943 57 0 1788867188 292503
0 1948 62 0 1788867188 292814
0 1962 48 0 1788867188 293547
0 1984 62 0 1788867188 295080
0 2013 62 0 1788867188 297110
0 2017 120 0 1788867188 297442
0 2103 64 0 1788867188 303117
0 2106 54 0 1788867188 303286
0 2122 59 0 1788867188 304257
0 2173 61 0 1788867188 307329
0 2281 45 0 1788867188 313816
0 2290 48 0 1788867188 314227
0 2299 56 0 1788867188 314718
0 2308 50 0 1788867188 315191
0 2317 49 0 1788867188 315711
0 2337 52 0 1788867188 316720
0 2345 56 0 1788867188 317168
0 2353 61 0 1788867188 317636
0 2363 51 0 1788867188 318194
0 2382 54 0 1788867188 319247
0 2388 51 0 1788867188 319570
0 2398 58 0 1788867188 320114
0 2446 53 0 1788867188 322991
0 2451 47 0 1788867188 323232
0 2453 46 0 1788867188 323325
0 2472 53 0 1788867188 324326
0 2559 77 0 1788867188 329817
0 2581 60 0 1788867188 331350
0 2596 65 0 1788867188 332358
0 2649 57 0 1788867188 335898
0 2678 68 0 1788867188 337701
0 2725 75 0 1788867188 340769
0 2795 60 0 1788867188 347463
0 2801 62 0 1788867188 347869
0 2807 77 0 1788867188 348256
0 2822 52 0 1788867188 349134
0 2895 46 0 1788867188 353308
0 2904 49 0 1788867188 353756
0 2962 50 0 1788867188 357335
0 2972 46 0 1788867188 357868
0 2993 63 0 1788867188 359072
0 3046 60 0 1788867188 362473
0 3057 69 0 1788867188 363248
0 3079 75 0 1788867188 364782
0 3081 88 0 1788867188 364961
0 3112 64 0 1788867188 367106
0 3129 61 0 1788867188 368207
0 3130 59 0 1788867188 368270
0 3137 62 0 1788867188 368720
0 3148 47 0 1788867188 369326
0 3171 50 0 1788867188 370545
0 3204 91 0 1788867188 372711
0 3211 80 0 1788867188 373242
0 3212 78 0 1788867188 373323
0 3215 56 0 1788867188 373571
0 3230 60 0 1788867188 374535
0 3249 71 0 1788867188 375957
0 3265 63 0 1788867188 377036
0 3271 48 0 1788867188 377363
0 3273 50 0 1788867188 377464
0 3277 58 0 1788867188 377673
0 3285 58 0 1788867188 378238
0 3293 59 0 1788867188 378660
0 3341 48 0 1788867188 381296
0 3355 48 0 1788867188 382045
0 3382 48 0 1788867188 383464
0 3397 46 0 1788867188 384339
0 3408 48 0 1788867188 384920
0 3410 49 0 1788867188 385020
0 3413 64 0 1788867188 385192
0 3418 46 0 1788867188 385433
