pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 32
number of threads: 8
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 573203
number of failed transactions: 0 (0.000%)
latency average = 0.554 ms
initial connection time = 90.879 ms
tps = 57795.459591 (without initial connection time)
===LOGS===
1 10 213 0 1788864090 288871
2 10 180 0 1788864090 289520
3 22 123 0 1788864090 291967
1 32 387 0 1788864090 293931
2 30 217 0 1788864090 294198
3 41 76 0 1788864090 295940
2 41 121 0 1788864090 296210
3 43 155 0 1788864090 296267
2 44 290 0 1788864090 296939
0 29 448 0 1788864090 299975
3 60 120 0 1788864090 300438
2 60 1198 0 1788864090 305954
3 91 190 0 1788864090 306690
3 92 145 0 1788864090 306839
1 96 291 0 1788864090 307536
1 99 173 0 1788864090 308239
3 100 248 0 1788864090 308654
1 101 242 0 1788864090 308753
1 110 131 0 1788864090 310704
1 117 144 0 1788864090 311595
3 107 672 0 1788864090 311749
0 56 1091 0 1788864090 318460
0 58 390 0 1788864090 319150
1 158 498 0 1788864090 322321
2 98 575 0 1788864090 329466
3 150 851 0 1788864090 340210
2 122 169 0 1788864090 342462
0 93 125 0 1788864090 342940
2 132 402 0 1788864090 344401
2 134 851 0 1788864090 346336
0 102 842 0 1788864090 350342
2 144 486 0 1788864090 350968
1 215 997 0 1788864090 356427
0 110 551 0 1788864090 357329
2 156 443 0 1788864090 358291
2 166 213 0 1788864090 362101
3 201 291 0 1788864090 366241
2 190 330 0 1788864090 375982
1 240 429 0 1788864090 377923
3 226 355 0 1788864090 380058
2 218 493 0 1788864090 388677
1 277 464 0 1788864090 395134
1 288 550 0 1788864090 400816
1 295 555 0 1788864090 404110
0 172 794 0 1788864090 404684
3 279 529 0 1788864090 406341
0 179 146 0 1788864090 409170
1 311 499 0 1788864090 412205
2 264 500 0 1788864090 412826
1 319 470 0 1788864090 416308
3 300 528 0 1788864090 417181
3 301 508 0 1788864090 417695
1 331 322 0 1788864090 422541
0 201 712 0 1788864090 424068
0 210 822 0 1788864090 430446
1 351 473 0 1788864090 432413
3 334 517 0 1788864090 434666
1 358 956 0 1788864090 438635
0 237 846 0 1788864090 457724
3 350 600 0 1788864090 457927
1 381 476 0 1788864090 462234
3 361 904 0 1788864090 464989
1 400 311 0 1788864090 469322
3 366 925 0 1788864090 469420
1 423 268 0 1788864090 475328
3 381 866 0 1788864090 483119
1 465 378 0 1788864090 487739
1 472 318 0 1788864090 489821
1 476 273 0 1788864090 490819
1 487 324 0 1788864090 493970
1 506 279 0 1788864090 499226
1 507 243 0 1788864090 499474
2 367 1082 0 1788864090 499929
3 408 884 0 1788864090 508948
1 543 211 0 1788864090 510581
1 549 270 0 1788864090 512476
1 565 325 0 1788864090 517311
1 577 365 0 1788864090 520807
0 304 817 0 1788864090 521862
3 423 1266 0 1788864090 523965
1 591 286 0 1788864090 525119
1 603 374 0 1788864090 528709
0 315 911 0 1788864090 532235
0 321 1201 0 1788864090 537947
3 439 822 0 1788864090 539091
1 647 279 0 1788864090 541023
1 678 616 0 1788864090 552037
1 683 630 0 1788864090 555316
3 463 462 0 1788864090 555324
3 466 561 0 1788864090 556744
3 470 503 0 1788864090 558574
1 696 925 0 1788864090 563575
0 357 940 0 1788864090 564904
0 362 612 0 1788864090 567822
3 498 456 0 1788864090 571449
2 468 620 0 1788864090 574912
2 471 791 0 1788864090 576841
1 722 584 0 1788864090 580234
2 481 412 0 1788864090 581358
2 487 321 0 1788864090 583658
2 492 499 0 1788864090 585764
2 494 220 0 1788864090 586479
2 497 337 0 1788864090 587325
1 730 1613 0 1788864090 587699
1 737 856 0 1788864090 594238
3 531 681 0 1788864090 594829
0 398 839 0 1788864090 595416
3 532 1524 0 1788864090 596358
3 533 319 0 1788864090 596684
2 536 313 0 1788864090 600544
1 755 865 0 1788864090 610999
1 762 224 0 1788864090 613027
1 766 110 0 1788864090 613508
3 556 1408 0 1788864090 618168
1 803 218 0 1788864090 620181
2 594 226 0 1788864090 621038
1 817 299 0 1788864090 623376
2 602 249 0 1788864090 623489
2 613 206 0 1788864090 625980
2 628 220 0 1788864090 629373
1 860 107 0 1788864090 633822
1 877 147 0 1788864090 637785
1 880 237 0 1788864090 638482
1 891 182 0 1788864090 641099
2 681 92 0 1788864090 641967
2 690 94 0 1788864090 644057
2 707 203 0 1788864090 647291
1 936 219 0 1788864090 648781
1 943 177 0 1788864090 650321
1 949 0 0 1788864090 651199
0 446 963 0 1788864090 653032
1 971 97 0 1788864090 653661
1 992 91 0 1788864090 655813
1 996 90 0 1788864090 656183
3 588 480 0 1788864090 657691
1 1012 126 0 1788864090 658071
1 1019 458 0 1788864090 660549
2 737 168 0 1788864090 660621
2 759 0 0 1788864090 665291
2 765 0 0 1788864090 665978
0 461 3105 0 1788864090 666276
2 774 93 0 1788864090 666898
2 782 89 0 1788864090 668494
0 467 469 0 1788864090 671508
3 605 557 0 1788864090 672181
1 1043 0 0 1788864090 673965
2 795 280 0 1788864090 673986
1 1054 534 0 1788864090 677652
0 477 655 0 1788864090 678882
2 809 0 0 1788864090 681027
2 815 338 0 1788864090 684330
0 485 2533 0 1788864090 686872
2 828 0 0 1788864090 687592
2 832 0 0 1788864090 689836
1 1073 909 0 1788864090 690096
1 1074 0 0 1788864090 690565
1 1080 807 0 1788864090 694222
3 638 196 0 1788864090 697767
0 504 132 0 1788864090 698930
3 662 130 0 1788864090 703349
3 668 159 0 1788864090 704513
1 1094 1352 0 1788864090 707635
3 685 183 0 1788864090 709781
1 1099 765 0 1788864090 711522
3 693 291 0 1788864090 712112
2 860 320 0 1788864090 712811
3 696 459 0 1788864090 712973
0 512 2250 0 1788864090 713778
0 516 1160 0 1788864090 717097
1 1113 516 0 1788864090 719872
0 536 295 0 1788864090 726192
0 539 215 0 1788864090 727061
0 562 379 0 1788864090 734556
3 757 286 0 1788864090 737945
3 768 432 0 1788864090 743709
3 772 417 0 1788864090 745666
3 782 438 0 1788864090 749898
0 596 665 0 1788864090 754218
1 1171 629 0 1788864090 754420
2 910 832 0 1788864090 755742
3 802 137 0 1788864090 758801
0 610 577 0 1788864090 766857
3 823 133 0 1788864090 768323
3 824 348 0 1788864090 768694
2 928 705 0 1788864090 768792
3 830 832 0 1788864090 772382
0 622 700 0 1788864090 774347
2 952 845 0 1788864090 783080
0 637 345 0 1788864090 785585
3 850 229 0 1788864090 786052
0 642 154 0 1788864090 786626
1 1225 791 0 1788864090 791426
1 1233 1270 0 1788864090 799452
3 868 594 0 1788864090 808119
3 870 850 0 1788864090 809628
3 876 769 0 1788864090 814618
0 674 574 0 1788864090 818013
2 1031 315 0 1788864090 820150
1 1253 290 0 1788864090 821962
2 1040 324 0 1788864090 823190
0 686 630 0 1788864090 825983
2 1054 253 0 1788864090 827343
0 689 776 0 1788864090 828093
2 1067 342 0 1788864090 831550
3 908 537 0 1788864090 836984
3 922 263 0 1788864090 845241
2 1133 374 0 1788864090 852241
2 1147 335 0 1788864090 856266
2 1155 513 0 1788864090 858913
