pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 64
number of threads: 8
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 678673
number of failed transactions: 0 (0.000%)
latency average = 0.931 ms
initial connection time = 160.728 ms
tps = 68731.001254 (without initial connection time)
===LOGS===
2 1 20667 0 1788867837 576794
3 6 191 0 1788867837 578144
2 6 525 0 1788867837 578879
1 6 1099 0 1788867837 581497
4 17 160 0 1788867837 585957
3 26 1298 0 1788867837 586431
0 11 274 0 1788867837 587835
2 22 756 0 1788867837 587845
2 23 485 0 1788867837 588370
6 15 614 0 1788867837 590550
1 25 661 0 1788867837 593917
2 35 536 0 1788867837 596250
4 47 321 0 1788867837 603608
1 42 615 0 1788867837 605268
4 55 0 0 1788867837 606974
0 47 548 0 1788867837 607275
2 47 770 0 1788867837 607281
5 35 426 0 1788867837 607881
4 60 329 0 1788867837 608976
7 42 561 0 1788867837 611467
1 53 456 0 1788867837 611558
2 61 717 0 1788867837 614856
7 49 503 0 1788867837 615980
3 65 505 0 1788867837 620105
2 68 896 0 1788867837 620481
1 68 481 0 1788867837 620897
0 72 471 0 1788867837 621239
7 58 103 0 1788867837 621248
6 58 681 0 1788867837 621848
4 98 369 0 1788867837 627421
2 81 1748 0 1788867837 629918
7 70 816 0 1788867837 630854
6 73 1081 0 1788867837 632727
4 115 405 0 1788867837 638547
4 128 344 0 1788867837 641801
6 83 480 0 1788867837 644101
4 143 168 0 1788867837 646202
2 119 571 0 1788867837 650257
4 167 216 0 1788867837 653027
2 126 447 0 1788867837 653240
5 98 205 0 1788867837 653424
7 86 1493 0 1788867837 654545
5 104 236 0 1788867837 657325
5 105 765 0 1788867837 658094
2 137 380 0 1788867837 659400
4 207 88 0 1788867837 660595
0 126 364 0 1788867837 663476
1 125 993 0 1788867837 664020
1 133 387 0 1788867837 668391
0 135 223 0 1788867837 668561
5 127 457 0 1788867837 669951
6 134 362 0 1788867837 672519
6 135 473 0 1788867837 672997
5 134 476 0 1788867837 673298
0 145 531 0 1788867837 673683
6 143 370 0 1788867837 676539
3 109 1134 0 1788867837 677556
0 155 244 0 1788867837 677749
1 156 407 0 1788867837 678374
4 278 215 0 1788867837 683015
2 183 580 0 1788867837 685523
0 162 2962 0 1788867837 687266
7 111 765 0 1788867837 687761
1 163 695 0 1788867837 689196
0 165 589 0 1788867837 689628
1 167 105 0 1788867837 690106
2 197 559 0 1788867837 694861
4 294 281 0 1788867837 698036
6 158 4785 0 1788867837 698417
5 157 2408 0 1788867837 700105
6 167 762 0 1788867837 710425
2 217 536 0 1788867837 716135
1 181 208 0 1788867837 716968
0 188 362 0 1788867837 718602
4 331 359 0 1788867837 719873
0 192 443 0 1788867837 720323
1 198 238 0 1788867837 722411
4 336 338 0 1788867837 722715
1 213 361 0 1788867837 727017
0 216 0 0 1788867837 727147
2 232 494 0 1788867837 727202
0 222 199 0 1788867837 728697
4 352 611 0 1788867837 733208
1 238 189 0 1788867837 733700
1 244 214 0 1788867837 735119
0 251 211 0 1788867837 735335
1 245 199 0 1788867837 735343
1 247 228 0 1788867837 735811
6 188 2236 0 1788867837 735909
2 243 494 0 1788867837 736195
0 265 152 0 1788867837 737728
2 246 887 0 1788867837 738648
4 361 1565 0 1788867837 741801
0 279 202 0 1788867837 742358
1 287 134 0 1788867837 745580
1 289 141 0 1788867837 745903
2 262 503 0 1788867837 748569
4 372 946 0 1788867837 749215
7 149 272 0 1788867837 749631
2 264 973 0 1788867837 750280
5 206 81 0 1788867837 750402
1 304 3344 0 1788867837 751324
2 274 299 0 1788867837 754229
4 382 642 0 1788867837 758479
3 168 1006 0 1788867837 760783
5 219 2513 0 1788867837 760790
