MemTotal:       63903732 kB
MemFree:         2769136 kB
MemAvailable:   45031016 kB
Buffers:          811116 kB
Cached:         42021796 kB
SwapCached:      2143428 kB
Active:         28335456 kB
Inactive:       28307996 kB
Active(anon):   12523524 kB
Inactive(anon):  3771312 kB
Active(file):   15811932 kB
Inactive(file): 24536684 kB
Unevictable:      361024 kB
Mlocked:             112 kB
SwapTotal:      33554428 kB
SwapFree:       29598296 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              2044 kB
Writeback:           272 kB
AnonPages:      14103516 kB
Mapped:          2824344 kB
Shmem:           2485048 kB
KReclaimable:    2698496 kB
Slab:            3528620 kB
SReclaimable:    2698496 kB
SUnreclaim:       830124 kB
KernelStack:       60120 kB
PageTables:       221304 kB
SecPageTables:      9312 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    65506292 kB
Committed_AS:   79620184 kB
VmallocTotal:   34359738367 kB
VmallocUsed:      163244 kB
VmallocChunk:          0 kB
Percpu:            27488 kB
HardwareCorrupted:     0 kB
AnonHugePages:      2048 kB
ShmemHugePages:  1097728 kB
ShmemPmdMapped:        0 kB
FileHugePages:  10209280 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
Unaccepted:            0 kB
Balloon:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      401164 kB
DirectMap2M:    12597248 kB
DirectMap1G:    54525952 kB
