pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 64
number of threads: 8
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 726449
number of failed transactions: 0 (0.000%)
latency average = 0.868 ms
initial connection time = 157.872 ms
tps = 73705.672032 (without initial connection time)
===LOGS===
3 1 15308 0 1788984604 909706
4 5 1312 0 1788984604 913569
3 22 246 0 1788984604 915543
2 9 1094 0 1788984604 917013
2 10 784 0 1788984604 917804
4 12 1008 0 1788984604 920096
5 10 670 0 1788984604 923654
2 16 813 0 1788984604 923935
3 45 334 0 1788984604 924061
3 46 360 0 1788984604 924424
2 17 1376 0 1788984604 925334
5 15 460 0 1788984604 928176
2 25 433 0 1788984604 930569
3 59 704 0 1788984604 930972
0 33 540 0 1788984604 932225
7 3 1096 0 1788984604 934297
1 34 281 0 1788984604 935645
0 41 606 0 1788984604 937756
0 42 620 0 1788984604 938383
5 38 132 0 1788984604 938815
0 43 660 0 1788984604 939046
5 40 652 0 1788984604 939946
0 48 451 0 1788984604 942679
4 52 898 0 1788984604 942742
5 50 361 0 1788984604 943816
4 63 489 0 1788984604 947531
7 16 849 0 1788984604 947848
5 62 288 0 1788984604 949088
7 20 291 0 1788984604 950013
0 56 1164 0 1788984604 950726
5 67 369 0 1788984604 951156
5 75 164 0 1788984604 953479
4 81 234 0 1788984604 953870
6 38 837 0 1788984604 954168
1 65 400 0 1788984604 955932
3 85 4760 0 1788984604 956551
1 69 759 0 1788984604 958047
7 35 449 0 1788984604 965290
1 79 428 0 1788984604 965975
6 54 874 0 1788984604 968893
4 118 361 0 1788984604 969443
3 110 436 0 1788984604 971390
1 87 903 0 1788984604 971759
7 43 919 0 1788984604 972136
5 117 456 0 1788984604 972769
6 60 451 0 1788984604 972928
0 89 646 0 1788984604 973269
3 114 345 0 1788984604 973276
3 118 526 0 1788984604 975155
0 91 770 0 1788984604 975645
3 126 374 0 1788984604 979975
1 95 873 0 1788984604 980059
7 62 1240 0 1788984604 984369
4 150 378 0 1788984604 985356
2 98 243 0 1788984604 985847
2 99 968 0 1788984604 986822
4 156 295 0 1788984604 988330
0 106 898 0 1788984604 988965
7 69 502 0 1788984604 989255
3 148 456 0 1788984604 989820
5 157 194 0 1788984604 991826
2 106 862 0 1788984604 991850
3 161 911 0 1788984604 996781
6 98 972 0 1788984604 997216
4 178 644 0 1788984604 998144
1 116 936 0 1788984604 998559
7 85 690 0 1788984604 999057
7 92 337 0 1788984605 2539
7 93 270 0 1788984605 2849
6 127 356 0 1788984605 9003
7 114 540 0 1788984605 11368
6 134 303 0 1788984605 12380
4 199 1075 0 1788984605 15706
1 134 2257 0 1788984605 19480
7 142 330 0 1788984605 20538
7 143 303 0 1788984605 20845
6 161 211 0 1788984605 20944
7 144 226 0 1788984605 21075
3 195 522 0 1788984605 21826
7 147 392 0 1788984605 22133
0 138 1081 0 1788984605 22997
6 168 375 0 1788984605 23539
1 140 974 0 1788984605 24599
0 141 987 0 1788984605 25827
4 207 841 0 1788984605 25834
0 142 964 0 1788984605 26799
5 205 885 0 1788984605 30224
3 205 1557 0 1788984605 32444
3 207 381 0 1788984605 35317
1 149 461 0 1788984605 36630
1 150 570 0 1788984605 37209
4 220 688 0 1788984605 37798
7 186 258 0 1788984605 43357
0 157 1191 0 1788984605 44638
6 207 422 0 1788984605 44745
1 160 1370 0 1788984605 49862
7 203 315 0 1788984605 50318
7 209 234 0 1788984605 52702
2 174 1520 0 1788984605 54227
5 237 673 0 1788984605 56582
2 186 663 0 1788984605 62517
4 250 346 0 1788984605 67834
1 178 919 0 1788984605 71658
6 254 292 0 1788984605 72239
0 180 1751 0 1788984605 72842
7 234 859 0 1788984605 74032
5 251 1119 0 1788984605 74365
7 236 799 0 1788984605 75024
4 261 1079 0 1788984605 75115
1 185 1544 0 1788984605 82698
1 186 1356 0 1788984605 84059
1 193 1484 0 1788984605 93683
0 194 1101 0 1788984605 94313
5 273 954 0 1788984605 94319
5 279 506 0 1788984605 99433
2 227 848 0 1788984605 101442
3 268 1008 0 1788984605 101888
2 229 992 0 1788984605 103420
6 303 772 0 1788984605 122285
5 301 599 0 1788984605 123099
2 248 686 0 1788984605 124141
3 305 337 0 1788984605 138560
4 329 1202 0 1788984605 146021
2 272 1226 0 1788984605 147952
6 330 1536 0 1788984605 149170
5 324 1421 0 1788984605 150109
4 333 3185 0 1788984605 153595
7 324 960 0 1788984605 161699
4 344 1320 0 1788984605 163049
6 346 970 0 1788984605 164779
4 348 1003 0 1788984605 167523
3 331 992 0 1788984605 168881
3 332 1269 0 1788984605 170216
7 339 804 0 1788984605 176872
6 363 976 0 1788984605 182535
5 364 1791 0 1788984605 189073
2 316 935 0 1788984605 193058
4 363 6627 0 1788984605 196464
7 358 1006 0 1788984605 196470
7 360 1059 0 1788984605 198537
0 260 1819 0 1788984605 200571
1 258 3494 0 1788984605 202962
4 365 3581 0 1788984605 203074
1 283 83 0 1788984605 216389
1 286 107 0 1788984605 216752
1 295 294 0 1788984605 219048
1 301 271 0 1788984605 220775
