pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 1
number of threads: 1
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 285268
number of failed transactions: 0 (0.000%)
latency average = 0.035 ms
initial connection time = 8.309 ms
tps = 28550.302609 (without initial connection time)
===LOGS===
0 47 45 0 1788984524 22155
0 63 53 0 1788984524 22664
0 120 26 0 1788984524 24359
0 136 30 0 1788984524 24836
0 162 28 0 1788984524 25600
0 186 29 0 1788984524 26295
0 196 55 0 1788984524 26686
0 205 41 0 1788984524 27052
0 220 48 0 1788984524 27744
0 238 47 0 1788984524 28582
0 254 41 0 1788984524 29248
0 263 38 0 1788984524 29643
0 267 32 0 1788984524 29756
0 274 27 0 1788984524 29941
0 282 31 0 1788984524 30148
0 288 26 0 1788984524 30306
0 331 26 0 1788984524 31458
0 341 25 0 1788984524 31766
0 360 27 0 1788984524 32257
0 367 25 0 1788984524 32433
0 401 32 0 1788984524 33495
0 462 28 0 1788984524 35765
0 488 29 0 1788984524 36501
0 494 29 0 1788984524 36681
0 512 28 0 1788984524 37175
0 569 25 0 1788984524 38757
0 580 27 0 1788984524 39050
0 630 27 0 1788984524 40360
0 636 24 0 1788984524 40509
0 665 26 0 1788984524 41295
0 673 26 0 1788984524 41508
0 690 34 0 1788984524 42170
0 692 35 0 1788984524 42243
0 722 26 0 1788984524 43119
0 723 26 0 1788984524 43146
0 725 27 0 1788984524 43199
0 733 24 0 1788984524 43405
0 745 26 0 1788984524 43755
0 754 25 0 1788984524 43987
0 814 25 0 1788984524 45527
0 822 25 0 1788984524 45757
0 850 24 0 1788984524 46460
0 853 34 0 1788984524 46571
0 864 27 0 1788984524 46870
0 881 26 0 1788984524 47287
0 890 24 0 1788984524 47507
0 910 25 0 1788984524 48092
0 930 25 0 1788984524 48599
0 936 25 0 1788984524 48759
0 953 27 0 1788984524 49231
0 974 27 0 1788984524 49825
0 975 28 0 1788984524 49854
0 990 25 0 1788984524 50265
0 1000 26 0 1788984524 50519
0 1001 26 0 1788984524 50546
0 1032 25 0 1788984524 51352
0 1033 25 0 1788984524 51378
0 1062 30 0 1788984524 52148
0 1065 25 0 1788984524 52226
0 1070 31 0 1788984524 52359
0 1078 27 0 1788984524 52577
0 1116 29 0 1788984524 53733
0 1121 31 0 1788984524 53881
0 1147 31 0 1788984524 54726
0 1158 40 0 1788984524 55087
0 1193 38 0 1788984524 56440
0 1207 42 0 1788984524 57036
0 1220 35 0 1788984524 57537
0 1226 39 0 1788984524 57762
0 1230 38 0 1788984524 57923
0 1235 36 0 1788984524 58107
0 1247 34 0 1788984524 58528
0 1248 39 0 1788984524 58569
0 1251 41 0 1788984524 58693
0 1252 39 0 1788984524 58733
0 1258 38 0 1788984524 58968
0 1297 88 0 1788984524 62094
0 1339 67 0 1788984524 65172
0 1369 37 0 1788984524 66975
0 1377 35 0 1788984524 67265
0 1381 35 0 1788984524 67407
0 1382 36 0 1788984524 67444
0 1422 29 0 1788984524 68722
0 1453 36 0 1788984524 69634
0 1464 27 0 1788984524 69951
0 1495 25 0 1788984524 70788
0 1507 24 0 1788984524 71124
0 1519 27 0 1788984524 71440
0 1535 38 0 1788984524 71951
0 1552 37 0 1788984524 72543
0 1556 30 0 1788984524 72684
0 1563 29 0 1788984524 72891
0 1569 30 0 1788984524 73086
0 1573 30 0 1788984524 73215
0 1604 34 0 1788984524 74208
0 1616 26 0 1788984524 74517
0 1641 25 0 1788984524 75168
0 1647 24 0 1788984524 75325
0 1681 25 0 1788984524 76194
0 1692 25 0 1788984524 76473
0 1725 24 0 1788984524 77312
0 1730 24 0 1788984524 77439
0 1771 24 0 1788984524 78481
0 1773 24 0 1788984524 78530
0 1803 30 0 1788984524 79280
0 1813 24 0 1788984524 79537
0 1863 25 0 1788984524 80806
0 1873 24 0 1788984524 81049
0 1879 49 0 1788984524 81223
0 1888 26 0 1788984524 81457
0 1946 29 0 1788984524 83134
0 1950 26 0 1788984524 83248
0 1991 26 0 1788984524 84434
0 2027 25 0 1788984524 85394
0 2083 29 0 1788984524 86981
0 2153 27 0 1788984524 89238
0 2169 28 0 1788984524 89686
0 2181 31 0 1788984524 90042
0 2189 27 0 1788984524 90287
0 2197 27 0 1788984524 90508
0 2205 28 0 1788984524 90748
0 2219 40 0 1788984524 91146
0 2224 26 0 1788984524 91297
0 2239 30 0 1788984524 91746
0 2261 28 0 1788984524 92437
0 2319 28 0 1788984524 94339
0 2324 28 0 1788984524 94481
0 2367 29 0 1788984524 95941
0 2427 32 0 1788984524 98216
0 2430 32 0 1788984524 98315
0 2436 32 0 1788984524 98507
0 2501 23 0 1788984524 100203
0 2526 23 0 1788984524 100811
0 2529 24 0 1788984524 100887
0 2539 24 0 1788984524 101135
0 2545 24 0 1788984524 101286
0 2552 24 0 1788984524 101459
0 2558 24 0 1788984524 101607
0 2560 26 0 1788984524 101667
0 2569 25 0 1788984524 101896
0 2571 25 0 1788984524 101947
0 2590 25 0 1788984524 102427
0 2605 27 0 1788984524 102882
0 2623 25 0 1788984524 103378
0 2624 25 0 1788984524 103404
0 2625 26 0 1788984524 103430
0 2661 41 0 1788984524 104812
0 2757 24 0 1788984524 107817
0 2788 25 0 1788984524 108606
0 2824 29 0 1788984524 109539
0 2837 25 0 1788984524 109886
0 2847 25 0 1788984524 110174
0 2848 26 0 1788984524 110201
