MemTotal:       63903732 kB
MemFree:         3893532 kB
MemAvailable:   46372992 kB
Buffers:         1019752 kB
Cached:         42347964 kB
SwapCached:      2137660 kB
Active:         23967576 kB
Inactive:       30656204 kB
Active(anon):    9855188 kB
Inactive(anon):  3733364 kB
Active(file):   14112388 kB
Inactive(file): 26922840 kB
Unevictable:     1224120 kB
Mlocked:             112 kB
SwapTotal:      33554428 kB
SwapFree:       29544136 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              3628 kB
Writeback:             0 kB
AnonPages:      12410972 kB
Mapped:          2761508 kB
Shmem:           2333180 kB
KReclaimable:    2742232 kB
Slab:            3550752 kB
SReclaimable:    2742232 kB
SUnreclaim:       808520 kB
KernelStack:       58756 kB
PageTables:       196176 kB
SecPageTables:      9364 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    65506292 kB
Committed_AS:   71674436 kB
VmallocTotal:   34359738367 kB
VmallocUsed:      160808 kB
VmallocChunk:          0 kB
Percpu:            23616 kB
HardwareCorrupted:     0 kB
AnonHugePages:      2048 kB
ShmemHugePages:  1175552 kB
ShmemPmdMapped:        0 kB
FileHugePages:   8906752 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
Unaccepted:            0 kB
Balloon:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      401164 kB
DirectMap2M:    12597248 kB
DirectMap1G:    54525952 kB
