pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 64
number of threads: 8
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 692919
number of failed transactions: 0 (0.000%)
latency average = 0.913 ms
initial connection time = 146.323 ms
tps = 70107.247286 (without initial connection time)
===LOGS===
0 3 245 0 1788864107 76160
3 3 685 0 1788864107 76648
2 4 668 0 1788864107 77349
2 9 251 0 1788864107 78634
6 7 74 0 1788864107 79523
3 17 379 0 1788864107 82269
0 15 716 0 1788864107 82889
3 22 259 0 1788864107 83719
6 13 911 0 1788864107 85573
2 30 208 0 1788864107 85997
2 31 311 0 1788864107 86312
1 17 116 0 1788864107 88598
1 24 774 0 1788864107 94375
6 21 509 0 1788864107 94387
7 42 682 0 1788864107 98301
2 53 356 0 1788864107 98817
2 54 246 0 1788864107 99146
2 58 1040 0 1788864107 101343
0 52 700 0 1788864107 103187
7 51 0 0 1788864107 103956
6 32 1323 0 1788864107 106472
5 32 0 0 1788864107 107682
3 74 498 0 1788864107 108293
0 64 731 0 1788864107 109494
4 57 892 0 1788864107 109789
3 81 666 0 1788864107 112479
2 93 304 0 1788864107 113354
1 49 800 0 1788864107 114172
0 69 429 0 1788864107 114851
2 98 495 0 1788864107 115432
4 71 718 0 1788864107 119475
3 102 719 0 1788864107 126492
1 63 1686 0 1788864107 126549
1 65 1159 0 1788864107 128484
6 56 1594 0 1788864107 130338
0 86 1058 0 1788864107 131122
3 109 804 0 1788864107 133156
4 94 439 0 1788864107 133162
3 120 923 0 1788864107 143163
5 89 504 0 1788864107 144736
0 98 1150 0 1788864107 145893
1 88 255 0 1788864107 146742
3 127 1062 0 1788864107 148448
4 123 291 0 1788864107 149064
3 129 723 0 1788864107 153505
3 131 511 0 1788864107 156683
6 88 478 0 1788864107 164825
6 92 569 0 1788864107 167605
5 109 320 0 1788864107 168159
0 122 3926 0 1788864107 175084
7 118 3281 0 1788864107 175093
1 119 3937 0 1788864107 179425
4 209 332 0 1788864107 182716
4 211 746 0 1788864107 183863
7 123 1065 0 1788864107 184202
2 180 527 0 1788864107 188100
1 123 813 0 1788864107 188544
2 182 682 0 1788864107 189136
4 240 2663 0 1788864107 199207
0 141 657 0 1788864107 201650
2 207 385 0 1788864107 202316
2 209 278 0 1788864107 203110
2 211 534 0 1788864107 204095
6 130 503 0 1788864107 207771
0 154 506 0 1788864107 208073
6 133 786 0 1788864107 209719
2 224 550 0 1788864107 210857
1 157 682 0 1788864107 211809
6 139 664 0 1788864107 213463
0 166 767 0 1788864107 214930
7 164 937 0 1788864107 217117
3 202 238 0 1788864107 218159
7 166 821 0 1788864107 218772
2 243 414 0 1788864107 221428
7 169 2890 0 1788864107 224035
1 170 1397 0 1788864107 225393
2 251 665 0 1788864107 225765
5 172 525 0 1788864107 225967
5 178 330 0 1788864107 228888
0 184 360 0 1788864107 232530
3 232 162 0 1788864107 234871
2 284 269 0 1788864107 238538
1 178 209 0 1788864107 239709
2 289 433 0 1788864107 240187
3 253 338 0 1788864107 242314
7 193 2092 0 1788864107 243772
3 258 183 0 1788864107 244387
3 270 396 0 1788864107 248032
3 271 199 0 1788864107 248236
3 273 248 0 1788864107 248907
1 189 3915 0 1788864107 249166
1 190 1624 0 1788864107 250792
7 196 416 0 1788864107 253808
6 181 816 0 1788864107 256399
6 182 644 0 1788864107 257065
1 195 1795 0 1788864107 257576
4 278 1308 0 1788864107 258202
