pgbench (18.6 (Debian 18.6-1.pgdg13+2))
transaction type: /tmp/bench.sql
scaling factor: 1
query mode: prepared
number of clients: 4
number of threads: 4
maximum number of tries: 1
duration: 10 s
number of transactions actually processed: 477431
number of failed transactions: 0 (0.000%)
latency average = 0.084 ms
initial connection time = 11.352 ms
tps = 47792.479189 (without initial connection time)
===LOGS===
0 14 76 0 1788985413 193241
0 35 69 0 1788985413 194475
0 75 74 0 1788985413 197212
0 80 69 0 1788985413 197554
0 112 53 0 1788985413 199550
0 123 51 0 1788985413 200239
0 133 53 0 1788985413 200820
0 180 45 0 1788985413 204260
0 188 73 0 1788985413 204693
0 227 58 0 1788985413 206804
0 269 79 0 1788985413 209338
0 272 50 0 1788985413 209509
0 329 66 0 1788985413 212790
0 372 60 0 1788985413 215258
0 374 59 0 1788985413 215380
0 375 58 0 1788985413 215441
0 408 54 0 1788985413 217273
0 413 63 0 1788985413 217555
0 425 79 0 1788985413 218403
0 431 75 0 1788985413 218897
0 447 52 0 1788985413 219919
0 542 58 0 1788985413 226692
0 630 42 0 1788985413 231379
0 658 59 0 1788985413 233259
0 663 74 0 1788985413 233560
0 674 48 0 1788985413 234212
0 691 44 0 1788985413 235077
0 696 61 0 1788985413 235383
0 723 57 0 1788985413 237098
0 744 42 0 1788985413 238208
0 750 57 0 1788985413 238487
0 759 73 0 1788985413 239021
0 776 67 0 1788985413 240159
0 784 81 0 1788985413 240657
0 801 64 0 1788985413 241606
0 834 69 0 1788985413 243879
0 854 47 0 1788985413 244883
0 866 78 0 1788985413 245552
0 872 58 0 1788985413 245942
0 880 61 0 1788985413 246420
0 901 68 0 1788985413 247794
0 938 68 0 1788985413 250141
0 944 64 0 1788985413 250553
0 967 58 0 1788985413 252010
0 977 77 0 1788985413 252779
0 1015 67 0 1788985413 255270
0 1053 79 0 1788985413 257710
0 1072 78 0 1788985413 258985
0 1087 67 0 1788985413 260032
0 1102 63 0 1788985413 261021
0 1107 89 0 1788985413 261341
0 1162 85 0 1788985413 264549
0 1174 49 0 1788985413 265167
0 1193 49 0 1788985413 266053
0 1229 60 0 1788985413 268173
0 1251 64 0 1788985413 269375
0 1322 66 0 1788985413 273784
0 1333 62 0 1788985413 274440
0 1377 47 0 1788985413 276948
0 1423 45 0 1788985413 279470
0 1426 57 0 1788985413 279621
0 1446 55 0 1788985413 280569
0 1460 74 0 1788985413 281426
0 1466 58 0 1788985413 281771
0 1494 42 0 1788985413 283189
0 1506 59 0 1788985413 283775
0 1575 67 0 1788985413 287765
0 1589 77 0 1788985413 288739
0 1620 68 0 1788985413 290765
0 1646 54 0 1788985413 292388
0 1663 40 0 1788985413 293130
0 1666 36 0 1788985413 293255
0 1679 60 0 1788985413 293800
0 1694 46 0 1788985413 294561
0 1707 39 0 1788985413 295252
0 1721 45 0 1788985413 295981
0 1756 54 0 1788985413 297592
0 1809 54 0 1788985413 300370
0 1817 66 0 1788985413 300922
0 1822 49 0 1788985413 301241
0 1865 74 0 1788985413 303637
0 1963 49 0 1788985413 308926
0 1972 48 0 1788985413 309359
0 1981 54 0 1788985413 309830
0 1992 53 0 1788985413 310462
0 2008 59 0 1788985413 311544
0 2033 50 0 1788985413 312924
0 2043 48 0 1788985413 313416
0 2087 55 0 1788985413 315717
0 2088 48 0 1788985413 315768
0 2098 49 0 1788985413 316268
0 2177 70 0 1788985413 320988
0 2217 77 0 1788985413 323347
0 2236 60 0 1788985413 324995
0 2240 71 0 1788985413 325324
0 2244 107 0 1788985413 325640
0 2251 57 0 1788985413 326067
0 2264 63 0 1788985413 326795
0 2308 50 0 1788985413 329535
0 2324 51 0 1788985413 330401
0 2385 57 0 1788985413 333749
0 2390 43 0 1788985413 334008
0 2440 64 0 1788985413 336756
0 2445 65 0 1788985413 337084
0 2448 65 0 1788985413 337281
0 2455 43 0 1788985413 337715
0 2458 44 0 1788985413 337850
0 2473 48 0 1788985413 338534
0 2492 62 0 1788985413 339530
0 2499 55 0 1788985413 339948
0 2511 63 0 1788985413 340647
0 2526 42 0 1788985413 341477
0 2555 47 0 1788985413 342998
0 2580 55 0 1788985413 344397
0 2585 69 0 1788985413 344711
0 2589 51 0 1788985413 344925
0 2597 47 0 1788985413 345324
0 2623 76 0 1788985413 346670
0 2632 54 0 1788985413 347182
0 2657 59 0 1788985413 348662
0 2664 39 0 1788985413 349018
0 2665 43 0 1788985413 349064
0 2686 61 0 1788985413 350230
0 2696 103 0 1788985413 350947
0 2706 101 0 1788985413 351691
0 2722 62 0 1788985413 352648
0 2746 74 0 1788985413 354130
0 2796 68 0 1788985413 357376
0 2798 66 0 1788985413 357519
0 2800 76 0 1788985413 357660
0 2810 73 0 1788985413 358358
0 2854 99 0 1788985413 361408
0 2917 51 0 1788985413 365052
0 2922 53 0 1788985413 365310
0 2957 53 0 1788985413 367103
0 2965 65 0 1788985413 367609
0 2968 69 0 1788985413 367854
0 2975 64 0 1788985413 368410
0 2992 54 0 1788985413 369550
0 3076 53 0 1788985413 374232
0 3099 80 0 1788985413 376121
0 3114 55 0 1788985413 377075
0 3136 51 0 1788985413 378194
0 3138 46 0 1788985413 378288
0 3155 70 0 1788985413 379364
0 3226 56 0 1788985413 383381
0 3227 53 0 1788985413 383438
0 3269 57 0 1788985413 385801
0 3272 58 0 1788985413 385993
0 3277 56 0 1788985413 386302
0 3327 53 0 1788985413 389415
0 3374 61 0 1788985413 392433
0 3375 77 0 1788985413 392513
0 3383 51 0 1788985413 393006
0 3402 74 0 1788985413 394098
0 3404 54 0 1788985413 394212
0 3414 55 0 1788985413 394762
0 3451 76 0 1788985413 396659
0 3455 52 0 1788985413 396868
0 3501 50 0 1788985413 399202
0 3505 49 0 1788985413 399418
0 3526 56 0 1788985413 400553
0 3543 55 0 1788985413 401542
0 3553 59 0 1788985413 402111
0 3580 44 0 1788985413 403558
0 3585 46 0 1788985413 403806
0 3628 55 0 1788985413 406187
0 3632 50 0 1788985413 406408
0 3656 70 0 1788985413 407670
0 3664 42 0 1788985413 408051
0 3688 67 0 1788985413 409579
0 3692 98 0 1788985413 409865
0 3720 67 0 1788985413 411632
0 3722 46 0 1788985413 411732
0 3770 44 0 1788985413 414207
0 3776 43 0 1788985413 414490
0 3786 47 0 1788985413 414994
0 3788 48 0 1788985413 415090
0 3790 47 0 1788985413 415185
0 3804 58 0 1788985413 415903
0 3815 57 0 1788985413 416483
0 3818 53 0 1788985413 416628
0 3834 45 0 1788985413 417357
0 3873 57 0 1788985413 419738
0 3911 53 0 1788985413 421878
0 3951 51 0 1788985413 424373
0 3969 64 0 1788985413 427008
0 3979 78 0 1788985413 427753
0 3992 52 0 1788985413 428526
0 4010 86 0 1788985413 429625
0 4014 86 0 1788985413 429938
0 4030 51 0 1788985413 430934
0 4031 59 0 1788985413 430996
0 4059 47 0 1788985413 432457
0 4083 47 0 1788985413 433819
0 4088 61 0 1788985413 434112
0 4091 52 0 1788985413 434283
0 4139 53 0 1788985413 436869
0 4144 51 0 1788985413 437144
0 4147 45 0 1788985413 437286
0 4148 46 0 1788985413 437334
0 4149 54 0 1788985413 437389
0 4187 49 0 1788985413 439304
0 4199 63 0 1788985413 440062
0 4225 60 0 1788985413 441841
0 4235 47 0 1788985413 442454
0 4268 53 0 1788985413 444293
0 4278 51 0 1788985413 444945
0 4306 68 0 1788985413 446746
0 4308 56 0 1788985413 446862
0 4361 58 0 1788985413 450170
0 4434 57 0 1788985413 454820
0 4443 47 0 1788985413 455266
0 4445 64 0 1788985413 455377
0 4459 50 0 1788985413 456196
0 4463 47 0 1788985413 456392
0 4536 59 0 1788985413 461073
0 4563 59 0 1788985413 462879
0 4575 65 0 1788985413 463603
0 4594 78 0 1788985413 464671
0 4605 54 0 1788985413 465213
0 4611 46 0 1788985413 465500
0 4626 52 0 1788985413 466258
0 4650 49 0 1788985413 467443
0 4675 50 0 1788985413 468786
0 4694 53 0 1788985413 469901
0 4696 52 0 1788985413 470007
0 4730 81 0 1788985413 471936
0 4769 59 0 1788985413 474318
0 4773 60 0 1788985413 474563
0 4801 58 0 1788985413 476212
0 4805 55 0 1788985413 476463
0 4829 51 0 1788985413 477815
0 4833 53 0 1788985413 478033
0 4866 64 0 1788985413 480109
0 4882 62 0 1788985413 481139
0 4887 51 0 1788985413 481427
0 4890 55 0 1788985413 481602
0 4901 55 0 1788985413 482201
0 4906 53 0 1788985413 482475
